STCOFIPS10,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM
19141,2010,0.514497458935,0.526944994926,0.3137711882591
19141,2012,0.682445585728,0.69572198391,0.29771733284
19141,2014,0.524940133095,0.537812650204,0.29771733284
19141,2016,0.714217305183,0.715244472027,0.2291126996279
19141,2018,0.54562330246,0.594999492168,NA
19141,2020,0.704539120197,0.764889657497,0.2175419777632
19141,2022,0.503852248192,0.555635154247,0.1999016851187
19143,2010,0.526582300663,0.53038674593,0.2311701327562
19143,2012,0.678902924061,0.678616642952,0.2556593418121
19143,2014,0.497339248657,0.491993844509,0.2396781891584
19143,2016,0.720842599869,0.720682799816,0.1960582882166
19143,2018,0.519032597542,0.57825678587,NA
19143,2020,0.703890621662,0.774051785469,0.1944080740213
19143,2022,0.489589899778,0.55074518919,0.1734490841627
19145,2010,0.394715458155,0.448043555021,0.2776989340782
19145,2012,0.577967464924,0.625682115555,0.3255189955235
19145,2014,0.401402652264,0.465550243855,0.3118942677975
19145,2016,0.587541282177,0.670148670673,0.2730049192905
19145,2018,0.458481699228,0.554468035698,NA
19145,2020,0.612900614738,0.723511993885,0.2838436663151
19145,2022,0.417853683233,0.493500292301,0.2779194712639
19147,2010,0.550552487373,0.573112845421,0.4977849125862
19147,2012,0.680801093578,0.70313835144,0.4799533784389
19147,2014,0.550913095474,0.567408978939,0.4530287086964
19147,2016,0.69539809227,0.706755757332,0.3856734931469
19147,2018,0.559941291809,0.596249997616,NA
19147,2020,0.733675718307,0.778937518597,0.3301471471786
19147,2022,0.53250181675,0.57203656435,0.3039003908634
19149,2010,0.486331313848,0.499522656202,0.2697723507881
19149,2012,0.710716247559,0.702344954014,0.288119405508
19149,2014,0.503171563148,0.522784888744,0.2776584029198
19149,2016,0.719653010368,0.715579509735,0.2357362061739
19149,2018,0.564194619656,0.608754038811,NA
19149,2020,0.739636540413,0.781860053539,0.2553128898144
19149,2022,0.512682557106,0.540941417217,0.2334484606981
19151,2010,0.541901409626,0.537172794342,0.3278068602085
19151,2012,0.71637326479,0.705199301243,0.3557997643948
19151,2014,0.542776763439,0.521731317043,0.3433747589588
19151,2016,0.735084414482,0.726497292519,0.2886147201061
19151,2018,0.575227677822,0.608243465424,NA
19151,2020,0.700910747051,0.748055994511,0.2615278661251
19151,2022,0.524043738842,0.581917464733,0.2475963234901
19153,2010,0.533748090267,0.605385661125,0.4659528136253
19153,2012,0.757236421108,0.778249502182,0.5116859078407
19153,2014,0.503362894058,0.580584585667,0.5144313573837
19153,2016,0.709948718548,0.755658090115,0.4984530806541
19153,2018,0.556510090828,0.657986462116,NA
19153,2020,0.697661280632,0.785640895367,0.5741669535637
19153,2022,0.515948951244,0.577002108097,0.5687978863716
19155,2010,0.390896558762,0.431133598089,0.3769154250622
19155,2012,0.616667866707,0.659918248653,0.4232977032661
19155,2014,0.383974552155,0.427703768015,0.4151355028152
19155,2016,0.622765421867,0.676321387291,0.382605701685
19155,2018,0.477815330029,0.522708237171,NA
19155,2020,0.639397382736,0.694334030151,0.4208778142929
19155,2022,0.406014978886,0.449368447065,0.4033562242985
19157,2010,0.514684855938,0.52777582407,0.4479559957981
19157,2012,0.68381601572,0.658896923065,0.4938673377037
19157,2014,0.523600995541,0.512799561024,0.4911878108978
19157,2016,0.689329147339,0.670861244202,0.4594283998013
19157,2018,0.560413062572,0.56934607029,NA
19157,2020,0.683787047863,0.701858222485,0.4406042397022
19157,2022,0.514147758484,0.526793062687,0.4319303333759
19159,2010,0.569150328636,0.662104606628,0.3517003953457
19159,2012,0.684705853462,0.791956484318,0.3991084396839
19159,2014,0.558839023113,0.661461591721,0.3796931505203
19159,2016,0.726121366024,0.818560361862,0.3286347389221
19159,2018,0.654331386089,0.709638178349,NA
19159,2020,0.769554257393,0.821364462376,0.2727892398834
19159,2022,0.588449656963,0.636060595512,0.2726691365242
19161,2010,0.502395987511,0.480231434107,0.3217586576939
19161,2012,0.671122312546,0.672394216061,0.3577534854412
19161,2014,0.511052966118,0.51299893856,0.3446789979935
19161,2016,0.687638998032,0.700373053551,0.2883915305138
19161,2018,0.571090698242,0.597060024738,NA
19161,2020,0.731668889523,0.764835178852,0.2633759975433
19161,2022,0.524572908878,0.551991164684,0.2484781891108
19163,2010,0.466543883085,0.466914623976,0.4609702825546
19163,2012,0.740856230259,0.691274166107,0.5128465294838
19163,2014,0.486415982246,0.485584050417,0.5066424608231
19163,2016,0.68596804142,0.672108054161,0.4800453186035
19163,2018,0.520972073078,0.542000472546,NA
19163,2020,0.697094082832,0.69911044836,0.5160849094391
19163,2022,0.479477405548,0.48280492425,0.4990029931068
19165,2010,0.455723553896,0.439995825291,0.3110763132572
19165,2012,0.707127451897,0.695929408073,0.3520834445953
19165,2014,0.487883865833,0.47984623909,0.335674315691
19165,2016,0.720044672489,0.764887332916,0.2873700261116
19165,2018,0.558390557766,0.607041239738,NA
19165,2020,0.74462980032,0.784131348133,0.3003711700439
19165,2022,0.517064630985,0.543744981289,0.2816333472729
19167,2010,0.551208019257,0.644177913666,0.1223943680525
19167,2012,0.742099642754,0.817389667034,0.1393870562315
19167,2014,0.567627847195,0.636698484421,0.1327192634344
19167,2016,0.771711230278,0.804882347584,0.1158235818148
19167,2018,0.573273718357,0.668091714382,NA
19167,2020,0.732087612152,0.831907570362,0.1562865972519
19167,2022,0.545645594597,0.61214953661,0.1382483243942
19169,2010,0.473850607872,0.509203135967,0.4580565094948
19169,2012,0.685496747494,0.655020952225,0.5121406316757
19169,2014,0.455159664154,0.511181592941,0.5134659409523
19169,2016,0.69856107235,0.701251864433,0.4960562288761
19169,2018,0.519151329994,0.596443474293,NA
19169,2020,0.619281768799,0.712292432785,0.581534922123
19169,2022,0.448829174042,0.529160380363,0.5756801366806
19171,2010,0.509790182114,0.529155552387,0.4195924699306
19171,2012,0.704506576061,0.715683937073,0.4728148877621
19171,2014,0.526270210743,0.547533214092,0.4662282168865
19171,2016,0.698385179043,0.729231774807,0.4163521826267
19171,2018,0.570090532303,0.622043907642,NA
19171,2020,0.704234063625,0.773639440536,0.4076395630836
19171,2022,0.516061604023,0.57484048605,0.3832119703293
19173,2010,0.558288753033,0.579871118069,0.3286733627319
19173,2012,0.64577537775,0.653180420399,0.3739827871323
19173,2014,0.476545840502,0.521221995354,0.3502767682076
19173,2016,0.653518140316,0.700251340866,0.2963515520096
19173,2018,0.537420928478,0.615596115589,NA
19173,2020,0.71350646019,0.793496727943,0.2389254719019
19173,2022,0.506436824799,0.571112215519,0.2276368737221
19175,2010,0.509167551994,0.546297371387,0.39132419228550003
19175,2012,0.630347728729,0.71316164732,0.446450740099
19175,2014,0.452526301146,0.535968065262,0.4274945259094
19175,2016,0.619473695755,0.704031586647,0.3785444498062
19175,2018,0.528445661068,0.596149206161,NA
19175,2020,0.666702449322,0.731652736664,0.3440229892731
19175,2022,0.495384275913,0.548620998859,0.3347143232822
19177,2010,0.505426347256,0.55620855093,0.4263184666634
19177,2012,0.619982779026,0.665618658066,0.4211066067219
19177,2014,0.52288287878,0.565471529961,0.4211066067219
19177,2016,0.647747755051,0.677024483681,0.3275469839573
19177,2018,0.529010236263,0.593271553516,NA
19177,2020,0.683312356472,0.755661487579,0.2627928256989
19177,2022,0.50511944294,0.565226137638,0.2526030540466
19179,2010,0.45847505331,0.506224393845,0.4882336556911
19179,2012,0.605274200439,0.646751344204,0.5242523550987
19179,2014,0.430114626884,0.478990882635,0.5141554474831
19179,2016,0.593627333641,0.644463181496,0.4683165848255
19179,2018,0.450421780348,0.546752870083,NA
19179,2020,0.582174062729,0.706619381905,0.4037312269211
19179,2022,0.392296880484,0.489610284567,0.385665178299
19181,2010,0.596197187901,0.624475300312,0.4009298980236
19181,2012,0.765949964523,0.758231282234,0.4398995637894
19181,2014,0.544407606125,0.582897186279,0.4342958033085
19181,2016,0.759652018547,0.750265955925,0.4022760689259
19181,2018,0.61068302393,0.668489336967,NA
19181,2020,0.78418135643,0.81993073225,0.4162099659443
19181,2022,0.604708969593,0.613705277443,0.4114740788937
19183,2010,0.55391818285,0.584888219833,0.3635407984257
19183,2012,0.691351830959,0.738330245018,0.4152565896511
19183,2014,0.512891352177,0.565214455128,0.4097417294979
19183,2016,0.680908560753,0.716907978058,0.3715013563633
19183,2018,0.542073667049,0.606291949749,NA
19183,2020,0.695539593697,0.758811056614,0.3975091278553
19183,2022,0.52206659317,0.570106685162,0.3849951922894
19185,2010,0.484275430441,0.574074089527,0.3533206582069
19185,2012,0.599177777767,0.717980325222,0.3875957131386
