GEOID,NAME,year,percent_car,percent_pt
13057,"Cherokee County, Georgia",2008,0.8664133539966764,0.007468678230670127
13063,"Clayton County, Georgia",2008,0.9019111124799802,0.03962362941973636
13067,"Cobb County, Georgia",2008,0.9121820601342615,0.015509985936820965
13077,"Coweta County, Georgia",2008,0.9379589857281418,0.006737564084799778
13089,"DeKalb County, Georgia",2008,0.8214061279023382,0.08260974103683627
13097,"Douglas County, Georgia",2008,0.9576227732107118,0.008204178176224423
13117,"Forsyth County, Georgia",2008,0.861231509348455,0.010051477509092811
13121,"Fulton County, Georgia",2008,0.79719462185548,0.08519807092653679
13135,"Gwinnett County, Georgia",2008,0.8975058996567243,0.012292945345378623
13139,"Hall County, Georgia",2008,0.927261692169427,0.005777513218249939
13185,"Lowndes County, Georgia",2008,0.9220423315387456,0
13245,"Richmond County, Georgia",2008,0.8955668579276312,0.015118539123148008
13247,"Rockdale County, Georgia",2008,0.9257645381080652,0.01230655469286431
15001,"Hawaii County, Hawaii",2008,0.8541148554609962,0.013267471308950694
15003,"Honolulu County, Hawaii",2008,0.8017956664353478,0.07584169170226247
15009,"Maui County, Hawaii",2008,0.8476028571036865,0.027117807543082767
16001,"Ada County, Idaho",2008,0.8839685714134948,0.00606303658401448
16005,"Bannock County, Idaho",2008,0.8943930894630112,0.010323668062468726
16019,"Bonneville County, Idaho",2008,0.8787291330102316,0.043317178244480344
16027,"Canyon County, Idaho",2008,0.893128263365139,0.001468900053077901
16055,"Kootenai County, Idaho",2008,0.9015479970688813,0.005419516365412799
17019,"Champaign County, Illinois",2008,0.7852247551607761,0.050541441497401494
17031,"Cook County, Illinois",2008,0.7281701628423688,0.17528516499190408
17043,"DuPage County, Illinois",2008,0.8553998604899266,0.06492142300274917
17089,"Kane County, Illinois",2008,0.8800041755832768,0.02771543399968683
17091,"Kankakee County, Illinois",2008,0.891442570221042,0.0348580618618394
17097,"Lake County, Illinois",2008,0.8600773590600651,0.04694364638413469
17111,"McHenry County, Illinois",2008,0.9004036701716359,0.028817057652380924
17113,"McLean County, Illinois",2008,0.8874358151476252,0.009845497891069137
17119,"Madison County, Illinois",2008,0.9298321001929793,0.01629776628409366
17163,"St. Clair County, Illinois",2008,0.9009388125506951,0.04700487475806905
17167,"Sangamon County, Illinois",2008,0.9291538991306431,0.013055325434927986
17197,"Will County, Illinois",2008,0.8997188461493122,0.04041365570736423
17201,"Winnebago County, Illinois",2008,0.9407635617632972,0.009800067192291472
18003,"Allen County, Indiana",2008,0.9333683638556662,0.005260549461704274
18039,"Elkhart County, Indiana",2008,0.9185649439886728,0.004799483613042935
18057,"Hamilton County, Indiana",2008,0.913207783967704,0.004950391499271386
18081,"Johnson County, Indiana",2008,0.9452742426102495,0.005006070030418355
18089,"Lake County, Indiana",2008,0.9187025391014372,0.03568968954455661
18095,"Madison County, Indiana",2008,0.9183177831358983,0.006237551105985953
18097,"Marion County, Indiana",2008,0.9166628798840527,0.0213813704645306
18141,"St. Joseph County, Indiana",2008,0.9054587066614725,0.010014933125568108
18157,"Tippecanoe County, Indiana",2008,0.8816417555157423,0.026811330919478307
18163,"Vanderburgh County, Indiana",2008,0.9217044699629876,0.014923602543418431
18167,"Vigo County, Indiana",2008,0.9116192294342242,0.004295383547379382
19013,"Black Hawk County, Iowa",2008,0.9030981997991192,0.009781348991732983
19103,"Johnson County, Iowa",2008,0.7589349930843706,0.06634854771784232
19113,"Linn County, Iowa",2008,0.9086231417985488,0.01087064834358496
19153,"Polk County, Iowa",2008,0.9199051635141993,0.020633934664310336
19163,"Scott County, Iowa",2008,0.9453068040170277,0.00502128460217785
19169,"Story County, Iowa",2008,0.7968503307552411,0.06037532226152647
20091,"Johnson County, Kansas",2008,0.9208267358420645,0.005006232523666746
20173,"Sedgwick County, Kansas",2008,0.9417712897013933,0.00705101791976051
20177,"Shawnee County, Kansas",2008,0.9394581808444167,0.008067035615460145
20209,"Wyandotte County, Kansas",2008,0.918776868264531,0.01085036216948354
21037,"Campbell County, Kentucky",2008,0.9074520637744948,0.020626038910870226
21067,"Fayette County, Kentucky",2008,0.9077335272100601,0.016142930231305707
21111,"Jefferson County, Kentucky",2008,0.9090930386455607,0.03400153434412645
22033,"East Baton Rouge Parish, Louisiana",2008,0.9268288011338879,0.01428851890690915
22051,"Jefferson Parish, Louisiana",2008,0.9283493636451957,0.013426600602351112
22055,"Lafayette Parish, Louisiana",2008,0.923828429082983,0.015510664798380818
22071,"Orleans Parish, Louisiana",2008,0.8029737799828289,0.07332639400685322
22079,"Rapides Parish, Louisiana",2008,0.9362846503930492,0.008616502671295713
23001,"Androscoggin County, Maine",2008,0.9077873498072999,0.004930854681478123
23003,"Aroostook County, Maine",2008,0.8727589099835317,7.457353261038437e-4
23005,"Cumberland County, Maine",2008,0.8574905598709327,0.012753736065813173
23019,"Penobscot County, Maine",2008,0.882550245525532,0.012437276947433386
23031,"York County, Maine",2008,0.8940941600604734,0.008353846452038067
24003,"Anne Arundel County, Maryland",2008,0.9056492756861431,0.033500912374781214
24005,"Baltimore County, Maryland",2008,0.889146584883827,0.0397433018916805
24013,"Carroll County, Maryland",2008,0.9326068189207674,0.009955938246274932
24017,"Charles County, Maryland",2008,0.886234917508003,0.05606604543863969
24021,"Frederick County, Maryland",2008,0.9038720594033381,0.017421803127874884
24025,"Harford County, Maryland",2008,0.9339975189354538,0.013869304916668592
24027,"Howard County, Maryland",2008,0.8867902122353655,0.03928036575469893
24031,"Montgomery County, Maryland",2008,0.7624530194400971,0.14637249583370734
24033,"Prince George's County, Maryland",2008,0.7759534042688523,0.16669014020517386
24043,"Washington County, Maryland",2008,0.9246832003203753,0.013129666180382735
24510,"Baltimore city, Maryland",2008,0.6971494233184881,0.19492977046933882
25001,"Barnstable County, Massachusetts",2008,0.8950990201816157,0.0071551284713700465
25005,"Bristol County, Massachusetts",2008,0.9129465101824431,0.026880187196080582
25009,"Essex County, Massachusetts",2008,0.8631676914143689,0.04370146467469461
25011,"Franklin County, Massachusetts",2008,0.8608474306623535,0.01614784960492125
25013,"Hampden County, Massachusetts",2008,0.9197449204572437,0.021834886391719606
25017,"Middlesex County, Massachusetts",2008,0.7787086469399441,0.10600994810243926
25021,"Norfolk County, Massachusetts",2008,0.7720871829670743,0.13962208341308094
25023,"Plymouth County, Massachusetts",2008,0.8964961963462713,0.044806961598565793
25025,"Suffolk County, Massachusetts",2008,0.5129940011294499,0.3029136610158656
25027,"Worcester County, Massachusetts",2008,0.9127304226783733,0.013544334537552357
26025,"Calhoun County, Michigan",2008,0.9168389807897546,0.007570704375667023
26049,"Genesee County, Michigan",2008,0.9443937280029396,0.009944250190904341
26065,"Ingham County, Michigan",2008,0.8568836487931216,0.03403050699432323
26077,"Kalamazoo County, Michigan",2008,0.9056637287906214,0.010742137939201191
26081,"Kent County, Michigan",2008,0.9051076424026505,0.018357430999348463
26093,"Livingston County, Michigan",2008,0.9347459641691699,0.0016856482181833899
26099,"Macomb County, Michigan",2008,0.9509692717502323,0.008391629926553991
26121,"Muskegon County, Michigan",2008,0.9337671611225631,0.0063053231478113255
26125,"Oakland County, Michigan",2008,0.9344930930789039,0.003960553093686403
26139,"Ottawa County, Michigan",2008,0.9255627486630202,0.006131469042167163
26147,"St. Clair County, Michigan",2008,0.9506931729008632,0.007428720899816898
26161,"Washtenaw County, Michigan",2008,0.8206526416741464,0.04191513690966544
26163,"Wayne County, Michigan",2008,0.9029375761812809,0.0370140316498299
27003,"Anoka County, Minnesota",2008,0.9234677308380349,0.030246318976193752
27037,"Dakota County, Minnesota",2008,0.902435546048087,0.036459656394143995
27053,"Hennepin County, Minnesota",2008,0.8220220851950468,0.07321881389262541
27109,"Olmsted County, Minnesota",2008,0.8732636881127687,0.03263816609485628
27123,"Ramsey County, Minnesota",2008,0.8372625287574413,0.0714963356497403
27137,"St. Louis County, Minnesota",2008,0.8792931620176389,0.025043668356248057
27145,"Stearns County, Minnesota",2008,0.8561235604400984,0.012874958694880614
27163,"Washington County, Minnesota",2008,0.9026457845295643,0.022634502534531524
28049,"Hinds County, Mississippi",2008,0.9246906018626939,0.008214588099655924
29019,"Boone County, Missouri",2008,0.8850580253310999,0.006073679516997867
29077,"Greene County, Missouri",2008,0.9072267583972897,0.005958528050402312
29095,"Jackson County, Missouri",2008,0.9076128368887652,0.032670597991902736
29097,"Jasper County, Missouri",2008,0.9211263969313613,0.002010105853280714
29189,"St. Louis County, Missouri",2008,0.9047309633983912,0.020824983502758986
29510,"St. Louis city, Missouri",2008,0.7936382754994742,0.11486655650693506
30063,"Missoula County, Montana",2008,0.7613225356834101,0.01729035445226627
30111,"Yellowstone County, Montana",2008,0.8953965000788271,0.01977245257238951
31055,"Douglas County, Nebraska",2008,0.9213654303321255,0.012640308968233819
31109,"Lancaster County, Nebraska",2008,0.9020854379677115,0.015134063869352878
32003,"Clark County, Nevada",2008,0.8957344038659101,0.0368789213546558
32031,"Washoe County, Nevada",2008,0.8715323247014937,0.031926048698459025
33011,"Hillsborough County, New Hampshire",2008,0.908284186233928,0.009537895160994908
33013,"Merrimack County, New Hampshire",2008,0.8956687096069589,0.004792558043916792
33015,"Rockingham County, New Hampshire",2008,0.9126690739947365,0.007632046024848522
34001,"Atlantic County, New Jersey",2008,0.8633524488530688,0.0583462492250465
34003,"Bergen County, New Jersey",2008,0.7883819312956452,0.12987611576954286
34005,"Burlington County, New Jersey",2008,0.9116127975782146,0.031582348229025135
34007,"Camden County, New Jersey",2008,0.8607128160669268,0.0756602997167433
34011,"Cumberland County, New Jersey",2008,0.9208197972962857,0.014521610251957423
34013,"Essex County, New Jersey",2008,0.6847090548549153,0.21728436153978511
34015,"Gloucester County, New Jersey",2008,0.91950887704062,0.02146429945583466
34017,"Hudson County, New Jersey",2008,0.492781682187502,0.37932792524184755
34019,"Hunterdon County, New Jersey",2008,0.8658296442161058,0.027020624509557157
34021,"Mercer County, New Jersey",2008,0.815145141880265,0.06965798027285099
34023,"Middlesex County, New Jersey",2008,0.8322032913892067,0.09398666171720921
34025,"Monmouth County, New Jersey",2008,0.8390486590692794,0.07700895580663267
34027,"Morris County, New Jersey",2008,0.8754439870910391,0.046398825052660055
34029,"Ocean County, New Jersey",2008,0.9107895300310673,0.026473879617173075
34031,"Passaic County, New Jersey",2008,0.7982322731380458,0.09193943000727368
34035,"Somerset County, New Jersey",2008,0.8757759500510296,0.05153388965600048
34039,"Union County, New Jersey",2008,0.752958648535759,0.08949041629925279
35001,"Bernalillo County, New Mexico",2008,0.8898213149295514,0.020361326997965515
35013,"Dona Ana County, New Mexico",2008,0.8931757925072046,0.0038386167146974063
35043,"Sandoval County, New Mexico",2008,0.8957701262964792,0.021202286036830595
35049,"Santa Fe County, New Mexico",2008,0.841106653293213,0.006672796166276608
36001,"Albany County, New York",2008,0.8445860638489749,0.05749614220725866
36005,"Bronx County, New York",2008,0.32234288605399153,0.5526706660402587
36007,"Broome County, New York",2008,0.8658712668135876,0.026869171561017445
36019,"Clinton County, New York",2008,0.8596416609070126,0.014434579190812908
36027,"Dutchess County, New York",2008,0.8600062525756349,0.042688039107018516
36029,"Erie County, New York",2008,0.8876704099080364,0.039237025740561024
36045,"Jefferson County, New York",2008,0.9251465901287176,0.0018312760824778574
36047,"Kings County, New York",2008,0.24718172465420254,0.6082927598276275
36055,"Monroe County, New York",2008,0.8908978206049336,0.030658044883986307
36059,"Nassau County, New York",2008,0.7647273592429713,0.15805098631297163
36061,"New York County, New York",2008,0.09012997439009218,0.5764388848070572
36063,"Niagara County, New York",2008,0.9114182610471846,0.013315954828857396
36065,"Oneida County, New York",2008,0.900215535988711,0.010931444091124363
36067,"Onondaga County, New York",2008,0.891826759740348,0.03386982066253845
36071,"Orange County, New York",2008,0.839011663597299,0.057275459875955205
36075,"Oswego County, New York",2008,0.9307580690826727,0.007042751981879955
36081,"Queens County, New York",2008,0.391898869969181,0.5145485785975981
36085,"Richmond County, New York",2008,0.6374444449397532,0.30017786534835306
36087,"Rockland County, New York",2008,0.8099093241608815,0.10093891790236093
36089,"St. Lawrence County, New York",2008,0.8232910082566236,4.958285726604436e-4
36091,"Saratoga County, New York",2008,0.918968519530183,0.012752663206774106
36093,"Schenectady County, New York",2008,0.9020712719914563,0.022286549378899442
36103,"Suffolk County, New York",2008,0.878710973111533,0.0619644025440544
36111,"Ulster County, New York",2008,0.8719120190581862,0.025160721861436544
36117,"Wayne County, New York",2008,0.8966495227210193,0.005058522234215929
36119,"Westchester County, New York",2008,0.6695160099057219,0.2233957509666768
37021,"Buncombe County, North Carolina",2008,0.8868187567512672,0.007090561613102767
37025,"Cabarrus County, North Carolina",2008,0.9386417084352804,0.008575432928712259
37049,"Craven County, North Carolina",2008,0.8810680192358303,0.0017704619948800153
37051,"Cumberland County, North Carolina",2008,0.8655570289152335,0.0030148897289238095
37063,"Durham County, North Carolina",2008,0.8955950012434718,0.02521916190002487
37067,"Forsyth County, North Carolina",2008,0.912859949271398,0.020484159745362312
37071,"Gaston County, North Carolina",2008,0.9493755392136725,0.009017706749928104
37081,"Guilford County, North Carolina",2008,0.918970435628346,0.019877470029655554
37119,"Mecklenburg County, North Carolina",2008,0.8820912698839498,0.036860728997494006
37133,"Onslow County, North Carolina",2008,0.8000691802144587,0.0019139859333563935
37147,"Pitt County, North Carolina",2008,0.9067434467663765,0.010474751159518474
37159,"Rowan County, North Carolina",2008,0.9476206396968684,0.005986212606072185
37179,"Union County, North Carolina",2008,0.9227977119084764,0.003203328133125325
37183,"Wake County, North Carolina",2008,0.8991798346444371,0.012537222634888658
38017,"Cass County, North Dakota",2008,0.9106147323139301,0.008133799770078
38035,"Grand Forks County, North Dakota",2008,0.8612321764864138,0.0258272800645682
39017,"Butler County, Ohio",2008,0.9224476306985859,0.0053630339117679456
39025,"Clermont County, Ohio",2008,0.9160092380640942,0.010699395029431001
39035,"Cuyahoga County, Ohio",2008,0.8772641112935922,0.0583660083281149
39049,"Franklin County, Ohio",2008,0.8969734612616765,0.024839048525615873
39061,"Hamilton County, Ohio",2008,0.8890104250741464,0.048867986806631375
39085,"Lake County, Ohio",2008,0.9258875420763759,0.0174109141559023
39093,"Lorain County, Ohio",2008,0.9269504386178834,0.010144998223231767
39095,"Lucas County, Ohio",2008,0.9250331667514539,0.020244187090403088
39113,"Montgomery County, Ohio",2008,0.9042951316382098,0.03104041272570937
39151,"Stark County, Ohio",2008,0.9354225598675107,0.012243037918405681
39153,"Summit County, Ohio",2008,0.9189488533251513,0.01755278745449035
39155,"Trumbull County, Ohio",2008,0.9506895110739657,0.003156135218950008
39169,"Wayne County, Ohio",2008,0.8806402888939044,0.007257070435250612
39173,"Wood County, Ohio",2008,0.8862722210830165,0.002239853620833793
40027,"Cleveland County, Oklahoma",2008,0.9251358516088407,0.006421369322024675
40109,"Oklahoma County, Oklahoma",2008,0.9384570805108174,0.006428092003914808
40119,"Payne County, Oklahoma",2008,0.8887049300956585,0.007594870177651635
40143,"Tulsa County, Oklahoma",2008,0.9205863424119185,0.005846992290733818
41005,"Clackamas County, Oregon",2008,0.8476419922864558,0.033739000961608055
41019,"Douglas County, Oregon",2008,0.8624941286989197,0.0017613903240958197
41029,"Jackson County, Oregon",2008,0.87078005472109,0.015053883522251382
41039,"Lane County, Oregon",2008,0.803087986463621,0.04783055354121344
41043,"Linn County, Oregon",2008,0.8684600197433366,0.00651150429037892
41047,"Marion County, Oregon",2008,0.8832120451693852,0.024126187488797274
41051,"Multnomah County, Oregon",2008,0.7226787914376579,0.113343193399061
41067,"Washington County, Oregon",2008,0.8288637251660605,0.06556385440774248
42003,"Allegheny County, Pennsylvania",2008,0.8104600838713794,0.09924891803234655
42007,"Beaver County, Pennsylvania",2008,0.9248955394450198,0.01892789543230599
42011,"Berks County, Pennsylvania",2008,0.8952902931673571,0.018890364526551566
42013,"Blair County, Pennsylvania",2008,0.9313347906040734,4.510599909788002e-4
42017,"Bucks County, Pennsylvania",2008,0.8982469359206752,0.030345888158402633
42021,"Cambria County, Pennsylvania",2008,0.9063477694665459,0.009481156796417171
42027,"Centre County, Pennsylvania",2008,0.7930949373520914,0.03745807744239732
42029,"Chester County, Pennsylvania",2008,0.8892975227832051,0.02714628259469794
42039,"Crawford County, Pennsylvania",2008,0.8928898615635179,3.562703583061889e-4
42041,"Cumberland County, Pennsylvania",2008,0.9018900458700237,0.00680516958516088
42043,"Dauphin County, Pennsylvania",2008,0.9034373152548619,0.022795150752032676
42045,"Delaware County, Pennsylvania",2008,0.8315617455896007,0.08814484679665738
42049,"Erie County, Pennsylvania",2008,0.914806754459818,0.007513780559482772
42069,"Lackawanna County, Pennsylvania",2008,0.9181840500838823,0.010485289905478947
42071,"Lancaster County, Pennsylvania",2008,0.8774913834859154,0.01481119726513244
42077,"Lehigh County, Pennsylvania",2008,0.9041012125696326,0.02915548163412561
42079,"Luzerne County, Pennsylvania",2008,0.9284107221731449,0.010441972173144876
42081,"Lycoming County, Pennsylvania",2008,0.9120469178757824,0.008483239772584607
42091,"Montgomery County, Pennsylvania",2008,0.8765208329178052,0.04396204399944153
42095,"Northampton County, Pennsylvania",2008,0.9201333425932356,0.01269532606431002
42101,"Philadelphia County, Pennsylvania",2008,0.5966993803348299,0.26797970497235085
42107,"Schuylkill County, Pennsylvania",2008,0.9168877636107279,0.003775072393456541
42111,"Somerset County, Pennsylvania",2008,0.9127564046130822,0.001584646535786601
42125,"Washington County, Pennsylvania",2008,0.9026746137841614,0.019529404669769126
42129,"Westmoreland County, Pennsylvania",2008,0.9291033171573259,0.013220512038118262
42133,"York County, Pennsylvania",2008,0.93057572237549,0.008761979091041093
44003,"Kent County, Rhode Island",2008,0.9414284233917859,0.01471485647833646
44007,"Providence County, Rhode Island",2008,0.873555941294948,0.03590275192975987
45013,"Beaufort County, South Carolina",2008,0.8435791265707732,0.0050351304950009374
45019,"Charleston County, South Carolina",2008,0.8897901051284837,0.013608767546559486
45045,"Greenville County, South Carolina",2008,0.922283316170899,0.005435310575297752
45051,"Horry County, South Carolina",2008,0.9295492174031782,0.005931349958181849
45063,"Lexington County, South Carolina",2008,0.9086301447999935,0.0033327629338092096
45079,"Richland County, South Carolina",2008,0.8663050049837415,0.016999188439898255
45083,"Spartanburg County, South Carolina",2008,0.9466995307855453,0.0042171979790204634
45091,"York County, South Carolina",2008,0.9338774073422201,0.008133319746922215
46099,"Minnehaha County, South Dakota",2008,0.9227143735984601,0.00293703240658054
46103,"Pennington County, South Dakota",2008,0.9152947214655138,0.018575545817047654
47037,"Davidson County, Tennessee",2008,0.8915407735505814,0.020495531123942104
47065,"Hamilton County, Tennessee",2008,0.9354507169357265,0.008516745212072597
47093,"Knox County, Tennessee",2008,0.9290174139302031,0.006159101495781792
47125,"Montgomery County, Tennessee",2008,0.9459978032062066,0.005700540856193429
47149,"Rutherford County, Tennessee",2008,0.9434664310132322,0.00481384153856887
47157,"Shelby County, Tennessee",2008,0.9284898936131865,0.016144265037020305
47187,"Williamson County, Tennessee",2008,0.9059760512392091,0.0033082706766917294
48027,"Bell County, Texas",2008,0.9207447419836801,0.0048117074665747234
48029,"Bexar County, Texas",2008,0.9017923495196623,0.03181315490605089
48039,"Brazoria County, Texas",2008,0.9461217728633825,0.001472430855921225
48041,"Brazos County, Texas",2008,0.8791033498446814,0.02498290895570721
48061,"Cameron County, Texas",2008,0.9180742998113481,0.01001306051371354
48085,"Collin County, Texas",2008,0.8880529626876469,0.013455196739222621
48113,"Dallas County, Texas",2008,0.9072452726769735,0.03159965837275462
48121,"Denton County, Texas",2008,0.9152736181343666,0.005515909340016411
48139,"Ellis County, Texas",2008,0.9316408886009664,0.008124814424919696
48141,"El Paso County, Texas",2008,0.9010159904696413,0.017924305965836634
48157,"Fort Bend County, Texas",2008,0.926931354758516,0.018303607395102412
48167,"Galveston County, Texas",2008,0.9161444660851893,0.007437829903745731
48181,"Grayson County, Texas",2008,0.9280943243043767,0.005683076241789062
48201,"Harris County, Texas",2008,0.9002802337926789,0.032611475011060494
48215,"Hidalgo County, Texas",2008,0.8961296750756967,0.004609652744662456
48245,"Jefferson County, Texas",2008,0.9359594055235765,0.007310615936942177
48303,"Lubbock County, Texas",2008,0.9337699417427909,0.009081044474030521
48309,"McLennan County, Texas",2008,0.9308748949220806,0.0011177519329718345
48329,"Midland County, Texas",2008,0.9542124542124543,0.0021672771672771674
48339,"Montgomery County, Texas",2008,0.9054879077141026,0.01566528051501236
48355,"Nueces County, Texas",2008,0.8925506099790579,0.0129042981085663
48381,"Randall County, Texas",2008,0.916149369544132,0.006029744584545749
48423,"Smith County, Texas",2008,0.8785538318130368,0.0016978493907716893
48439,"Tarrant County, Texas",2008,0.9211160244213058,0.007284830486928518
48453,"Travis County, Texas",2008,0.8297137001555998,0.045793228100226686
48479,"Webb County, Texas",2008,0.9163726446963442,0.0225851770030135
48485,"Wichita County, Texas",2008,0.874313334103169,0.0037611969844438212
48491,"Williamson County, Texas",2008,0.9110717352352874,0.0033750750706035924
49005,"Cache County, Utah",2008,0.8680053346356857,0.020981648101884028
49011,"Davis County, Utah",2008,0.9020713946656944,0.02197288130929204
49035,"Salt Lake County, Utah",2008,0.8803651201918428,0.033029066506797655
49049,"Utah County, Utah",2008,0.8536365849840867,0.01887424129115289
49053,"Washington County, Utah",2008,0.8950665208031902,0.004922892331580619
