STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price,d_turnout,d_partisan_index_dem,d_gas,d_unemp,d_income,d_age,d_edu,d_white,d_commute,d_pop,d_pop_density,d_black,d_asian,d_native,d_lfpr,d_manufacturing,d_edu_health,d_percent_car,d_percent_pt,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_gas_lag,d_gas_future
06019,CA,2014,0.287422418594,0.397545337677,0.4721778035164,0.8977183449446353,0.0123184736042485,"Fresno County, California",0.605187096133022,0.0516380358063468,0.0995451223324851,0.00875075312586053,60.1,10.2,380001,7,57695.5365441487,48.8,202889.038867765,72.6,4.4,3.18,0.196608214319534,31.7,965974,22,162.108179347922,3.6664159378036927,-0.20617678761500002,-0.016801327467000027,-0.16462184557162152,-2.5999999999999996,675.9742619187018,0.6999999999999993,0.011353332783841014,0.048653935814632066,-0.8000000000000007,18079,3.033988258929014,-6.304116482762981e-4,0.0011249386623529006,-0.0024720088889195694,-0.8999999999999986,-2.1000000000000014,20572,0.01158684915056063,-0.004221101699177941,0.19999999999999574,-3061.888832583005,0.29999999999999716,-0.6999999999999993,0,0.21197349212821814,0.10758406219630734
06019,CA,2016,0.506766676903,0.585122287273,0.5573980212212,0.9020561597279004,0.00984845912105767,"Fresno County, California",0.653749559910809,0.0486225846119306,0.104083517447942,0.0103845741722496,59.7,8.2,392402,5.7,63836.9479166667,52.9,312010.208333333,72.4,4.3,3.18,0.201719253198349,32.1,979915,22.8,164.447735203763,3.774,0.21934425830900006,0.08522021770479998,0.10758406219630734,-1.2999999999999998,6141.411372518,0.40000000000000213,0.005111038878814977,0.048562463777786946,0.8000000000000007,13941,2.3395558558409846,-0.0030154511944162007,0.0045383951154569085,0.0016338210463890702,-0.3999999999999986,-2,12401,0.004337814783265115,-0.0024700144831908306,4.100000000000001,109121.16946556803,-0.19999999999998863,-0.10000000000000053,0,-0.16462184557162152,0.3429576699029129
06019,CA,2018,0.354295581579,0.493433922529,NA,0.9140229026636794,0.01057007717201891,"Fresno County, California",0.647412510056315,0.0457602574416734,0.103785197103781,0.0159835076427997,60.9,11,414515,4.9,65917.2461170848,51.2,343682.99482278,71.3,3.4,3.16,0.21779936801396,32.5,994400,23.1,166.878584251309,4.116957669902913,-0.15247109532400005,NA,0.3429576699029129,-0.7999999999999998,2080.298200418096,0.3999999999999986,0.016080114815611002,-0.006337049854494015,0.3000000000000007,14485,2.430849047546019,-0.002862327170257202,-2.9832034416100994e-4,0.005598933470550099,1.1999999999999957,2.8000000000000007,22113,0.011966742935778929,7.216180509612407e-4,-1.6999999999999957,31672.786489446997,-1.1000000000000085,-0.8999999999999999,-0.020000000000000018,0.10758406219630734,0.529718775308476
06019,CA,2022,0.304954886436,0.375767469406,0.5049808621407,0.8419186284907947,0.00597194765211056,"Fresno County, California",0.327316068913208,0.0455717648913011,0.10887026073936899,0.0170322796717856,63,7.5,447375,4.5,74752.5777246327,55,410988.213187564,46.2,1.3,95504,0.241601073698338,33.4,1015190,23.4,170.367528103466,4.646676445211389,-0.04934069514299999,NA,0.529718775308476,-0.40000000000000036,8835.331607547909,0.8999999999999986,0.023801705684378005,-0.3200964411431069,0.29999999999999716,20790,3.4889438521569787,-1.884925503722948e-4,0.005085063635588,0.0010487720289859004,2.1000000000000014,-3.5,32860,-0.07210427417288467,-0.00459812951990835,3.799999999999997,67305.21836478397,-25.099999999999994,-2.0999999999999996,95500.84,0.3429576699029129,NA
06023,CA,2012,0.561886847019,0.727382719517,0.6333557367325,0.8318147040411769,0.01210266397718578,"Humboldt County, California",0.824263686056947,0.0166138829759618,0.0289556246152477,0.051436285017096,58.8,3.5,58865,5.8,55725.1263066202,46.3,38452.2822299652,58.3,3.4,2.5,0.267474127517874,38.1,134827,18.8,37.7880169991891,3.831037783375314,0.06278306245800003,0.008467912674000044,0.21197349212821814,-1.4000000000000004,219.6976041900998,1.8000000000000043,0.015796497391169007,-0.002353225675029047,2.1000000000000014,33,0.009248923145797505,0.005255810658202801,0.00920697111435,-0.01329953408464439,-4,-0.10000000000000009,-2514,0.0016266572473578877,0.0011416476529810399,3.6999999999999957,-7057.208829181996,-0.20000000000000284,0,0.10999999999999988,NA,-0.16462184557162152
06023,CA,2014,0.366123437881,0.506487369537,0.6283839941025,0.8167619114398906,0.01837113908074185,"Humboldt County, California",0.800050441736086,0.0159484900859735,0.0248573908270219,0.0547144478484374,59.1,3.7,58897,5.9,53941.9983100972,46.1,38108.0460498521,55.8,3.1,2.46,0.279054986960047,37.3,134809,17.4,37.7829721320187,3.6664159378036927,-0.19576340913800006,-0.004971742629999998,-0.16462184557162152,0.10000000000000053,-1783.1279965229987,-0.8000000000000043,0.011580859442172964,-0.024213244320861027,-1.4000000000000021,-18,-0.005044867170397538,-6.653928899883026e-4,-0.0040982337882258,0.0032781628313413996,0.30000000000000426,0.20000000000000018,32,-0.015052792601286225,0.006268475103556069,-0.19999999999999574,-344.23618011310464,-2.5,-0.2999999999999998,-0.040000000000000036,0.21197349212821814,0.9802605074076962
06023,CA,2022,0.440999239683,0.492771357298,0.6572359800339,0.82348314790844,0.00991299503530992,"Humboldt County, California",0.725087030590327,0.0131916154358936,0.0266943189393378,0.0420339234130805,59.4,5.4,61685,4.9,62194.0673044072,55.6,461488.72565767,37,2,20350,0.325770772556509,40.3,135010,17.3,37.8393064820883,4.646676445211389,0.07487580180199999,0.028851985931400037,0.9802605074076962,-1,8252.06899431,3,0.046715785596462,-0.074963411145759,-0.09999999999999787,201,0.05633435006959786,-0.002756874650079899,0.0018369281123159012,-0.012680524435356902,0.29999999999999716,1.7000000000000002,2788,0.006721236468549385,-0.008458144045431928,9.5,423380.6796078179,-18.799999999999997,-1.1,20347.54,-0.16462184557162152,NA
06025,CA,2012,0.427729099989,0.647202312946,0.6344844102859,0.8789682177476771,0.01327150915496814,"Imperial County, California",0.805473924542804,0.0303196419287022,0.0128173248638018,0.00621651558649999,53.3,8.8,56238,10.3,55064.8954703833,43.3,36322.2844076655,78.2,3.7,3.52,0.13002424276726,32,176948,21.9,42.3663497640719,3.831037783375314,0.126430809498,0.02066111564630002,0.21197349212821814,-0.8999999999999986,-5213.550196741897,0.1999999999999993,-0.0021947332373380146,0.247870947951503,1.2999999999999972,1714,0.41038001839869764,-0.002830317554046599,-0.0033382157276358997,-0.01675277119574551,-1.8000000000000043,1.700000000000001,-335,-0.05384784121419395,0.00441982122326318,1.2999999999999972,-3977.263964640799,-4.099999999999994,-0.2999999999999998,0.10999999999999988,NA,-0.16462184557162152
06025,CA,2014,0.214260846376,0.364249616861,0.6318466663361,0.9212940948556736,0.00885859706591993,"Imperial County, California",0.674104226343032,0.0222959277685646,0.0153218196335941,0.0180801938679219,52.8,10.1,57497,9.7,52204.0768905788,43.3,32898.2678495986,77.7,2.2,3.89,0.148000372890836,32.3,179091,22.3,42.8794445011947,3.6664159378036927,-0.21346825361299998,-0.0026377439497999866,-0.16462184557162152,-0.6000000000000014,-2860.8185798045015,0.29999999999999716,0.017976130123576017,-0.13136969819977196,0.40000000000000213,2143,0.513094737122799,-0.008023714160137599,0.002504494769792299,0.011863678281421909,-0.5,1.299999999999999,1259,0.04232587710799651,-0.0044129120890482095,0,-3424.0165580669054,-0.5,-1.5,0.3700000000000001,0.21197349212821814,0.10758406219630734
06025,CA,2016,0.486251294613,0.486909836531,0.7075095176697,0.8957892456634395,0.00218286038025094,"Imperial County, California",0.613496016762216,0.0227882111641227,0.0150981573724452,0.00999541139852833,52.6,9.1,61106,7.2,64334.90625,60.8,223950.208333333,77.9,3,3.82,0.138565723215836,32.5,180883,21.3,43.3084999229979,3.774,0.27199044823699997,0.07566285133360007,0.10758406219630734,-2.499999999999999,12130.829359421201,0.20000000000000284,-0.0094346496750000175,-0.06060820958081603,-1,1792,0.42905542180320566,4.922833955580998e-4,-2.2366226114889885e-4,-0.00808478246939357,-0.19999999999999574,-1,3609,-0.025504849192234058,-0.00667573668566899,17.5,191051.9404837344,0.20000000000000284,0.7999999999999998,-0.07000000000000028,-0.16462184557162152,0.8726764452113889
06025,CA,2022,0.236413568258,0.254819899797,0.6115698814392,0.8907102950357789,0.00244929322682376,"Imperial County, California",0.17874469120881,0.0231936121043237,0.0161208194143683,0.0138825938795723,54.3,9,64041,6.3,61578.3908438674,58.7,315037.239494363,49,2.9,17450,0.167518491190815,33.2,178713,23.5,42.7889406231582,4.646676445211389,-0.24983772635499998,-0.09593963623050006,0.8726764452113889,-0.9000000000000004,-2756.515406132603,0.7000000000000028,0.028952767974979005,-0.434751325553406,2.1999999999999993,-2170,-0.5195592998397061,4.054009402010006e-4,0.001022662041923101,0.0038871824810439715,1.6999999999999957,-0.09999999999999964,2935,-0.005078950627660617,2.664328465728197e-4,-2.0999999999999943,91087.03116103003,-28.900000000000006,-0.10000000000000009,17446.18,0.10758406219630734,NA
06029,CA,2012,0.468664079905,0.672909140587,0.3912167847157,0.9231154681296656,0.01025619611722835,"Kern County, California",0.714892578239063,0.0550389063700859,0.046978478271534,0.0140710009133828,59.5,16.4,320071,8.3,62886.3022648084,42.2,202589.503484321,75.7,4.4,3.22,0.152834691316847,30.8,856158,24.2,105.282868012545,3.831037783375314,0.10079506039699998,0.012307256460199978,0.21197349212821814,-0.29999999999999893,-2759.263989203493,-0.09999999999999787,0.002811577149078981,-0.002505876060176937,0.3000000000000007,13951,1.7155726999489929,-0.0012548551398516988,0.008109174169335799,0.0017972962303298007,0.5,0.8999999999999986,9307,0.014797319955701771,3.850127369289004e-4,1.2000000000000028,-12180.397937044996,0.6000000000000085,-0.09999999999999964,0.010000000000000231,NA,-0.16462184557162152
06029,CA,2014,0.265603005886,0.370805799961,0.3830127120018,0.9140853995436284,0.01070381735148414,"Kern County, California",0.75921604319286,0.0536709242855787,0.0466104650298597,0.0118249829348414,57.3,16.9,328210,6.3,63303.920574567,43.4,196284.140261935,75.8,4.5,3.22,0.154086376311374,31.2,874589,23.8,107.549352166567,3.6664159378036927,-0.20306107401899998,-0.008204072713900001,-0.16462184557162152,-2.000000000000001,417.6183097585963,0.3999999999999986,0.0012516849945270192,0.04432346495379691,-0.3999999999999986,18431,2.2664841540220095,-0.0013679820845071966,-3.68013241674299e-4,-0.0022460179785414,-2.200000000000003,0.5,8139,-0.009030068586037165,4.4762123425578886e-4,1.1999999999999957,-6305.3632223859895,0.09999999999999432,0.09999999999999964,0,0.21197349212821814,0.10758406219630734
06029,CA,2016,0.490281492472,0.611861646175,0.485250800848,0.9242527163658212,0.00717621734549395,"Kern County, California",0.725684570767235,0.0538750525549623,0.0459036514961776,0.0134902372093654,58.7,15.4,337906,6.7,65393.7229166667,57,267587.083333333,73.2,3.1,3.15,0.163052555525321,31.3,884788,22.6,108.80353652373,3.774,0.22467848658599998,0.1022380888462,0.10758406219630734,0.40000000000000036,2089.802342099705,0.10000000000000142,0.00896617921394699,-0.03353147242562493,-1.1999999999999993,10199,1.2541843571629983,2.0412826938359663e-4,-7.068135336820991e-4,0.0016652542745240004,1.4000000000000057,-1.4999999999999982,9696,0.01016731682219274,-0.0035276000059901898,13.600000000000001,71302.94307139801,-2.5999999999999943,-1.4,-0.07000000000000028,-0.16462184557162152,0.3429576699029129
06029,CA,2018,0.318664759398,0.476327806711,NA,0.9289034832049822,0.00863844209255934,"Kern County, California",0.751139653242102,0.0560782993072871,0.0493987269783354,0.00903916749557297,57.8,17.3,348493,5.1,64602.1326164875,57.4,283563.520509757,73.9,4.2,3.17,0.16164205832907,32,896764,23.5,110.276240892921,4.116957669902913,-0.171616733074,NA,0.3429576699029129,-1.6000000000000005,-791.590300179203,0.6999999999999993,-0.0014104971962509982,0.02545508247486694,0.8999999999999986,11976,1.4727043691909927,0.0022032467523247987,0.0034950754821578,-0.00445106971379243,-0.9000000000000057,1.9000000000000004,10587,0.004650766839160991,0.0014622247470653903,0.3999999999999986,15976.437176423962,0.7000000000000028,1.1,0.020000000000000018,0.10758406219630734,0.529718775308476
06029,CA,2022,0.295268386602,0.377662092447,0.4209369421005,0.9044843624962104,0.00321462613925312,"Kern County, California",0.438860920328171,0.0519305584057775,0.0545896335366573,0.0162404432665144,59.2,13,374521,4.1,71167.0413392552,61,354578.066279467,49,2.2,78414,0.19041598201774,32.5,916108,24.5,112.654997849972,4.646676445211389,-0.023396372795999987,NA,0.529718775308476,-1,6564.908722767701,0.5,0.02877392368866999,-0.312278732913931,1,19344,2.37875695705101,-0.0041477409015096,0.005190906558321898,0.0072012757709414305,1.4000000000000057,-4.300000000000001,26028,-0.024419120708771724,-0.005423815953306221,3.6000000000000014,71014.54576971004,-24.900000000000006,-2,78410.83,0.3429576699029129,NA
06031,CA,2012,0.354494661093,0.655717909336,0.4166245758533,0.9425110627765694,0.00320633015825395,"Kings County, California",0.698217541819719,0.0646917364763088,0.0403662693903438,0.00878676567743981,56.4,16.6,50815,8.8,62920.5466027874,51,27090.0108885017,77.1,5.7,3.26,0.120734262743756,31.7,151364,20.8,108.94039187236,3.831037783375314,0.048370867968,0.008172303438099993,0.21197349212821814,2.4000000000000004,-1405.5904902891998,1,0.011614433570326002,-0.06370680565439502,0,-1810,-1.3027014963199974,-0.011248044426455397,-0.0018079899487084966,-0.0039046832629808913,0.6000000000000014,-1,-1662,0.021603932997550812,-0.01622698565125604,2.299999999999997,-3124.1958973762994,-2,0.40000000000000036,-0.11000000000000032,NA,-0.16462184557162152
06031,CA,2014,0.247397020459,0.287208527327,0.3915700614452,0.8954013472321529,0.00436533323298084,"Kings County, California",0.625311940586548,0.0637390280097691,0.03522349919145,0.0178080642048593,52.2,16.5,49372,4.8,56846.5061258978,48.6,28412.6235741445,77.6,3.7,3.21,0.114742104621388,30.9,150269,22.5,108.152293453316,3.6664159378036927,-0.10709764063399999,-0.02505451440809997,-0.16462184557162152,-4.000000000000001,-6074.040476889597,-0.8000000000000007,-0.005992158122368002,-0.07290560123317091,1.6999999999999993,-1095,-0.7880984190439904,-9.527084665396923e-4,-0.005142770198893802,0.009021298527419492,-4.199999999999996,-0.10000000000000142,-1443,-0.04710971554441645,0.00115900307472689,-2.3999999999999986,1322.6126856428018,0.5,-2,-0.04999999999999982,0.21197349212821814,0.10758406219630734
06031,CA,2016,0.380599945784,0.584468245506,0.4871463179588,0.8911754567390555,0.00120648052395725,"Kings County, California",0.665660780451981,0.0669492939880495,0.0349701238441767,0.0139065994592249,58.1,12.9,56775,3.6,69758.7208333333,48.7,249634.375,78,3.9,3.14,0.115887099401614,31.8,149785,21.3,107.803946754853,3.774,0.13320292532500003,0.09557625651359997,0.10758406219630734,-1.1999999999999997,12912.214707435494,0.9000000000000021,0.0011449947802260052,0.04034883986543292,-1.1999999999999993,-484,-0.34834669846300415,0.003210265978280391,-2.533753472733005e-4,-0.0039014647456344018,5.899999999999999,-3.5999999999999996,7403,-0.004225890493097406,-0.00315885270902359,0.10000000000000142,221221.7514258555,0.4000000000000057,0.19999999999999973,-0.06999999999999984,-0.16462184557162152,0.3429576699029129
06031,CA,2018,0.274574667215,0.50560849905,NA,0.9407548972766364,0.00464919695688926,"Kings County, California",0.638412853613097,0.0688926178930539,0.045142238019106,0.00992296816986642,53.2,14.8,52644,4.4,77232.232178415,53.9,289450.219036241,77.2,6.7,3.15,0.147259366085915,32,151366,23.9,108.941831321528,4.116957669902913,-0.10602527856900001,NA,0.3429576699029129,0.8000000000000003,7473.511345081701,0.1999999999999993,0.031372266684301,-0.027247926838883996,2.599999999999998,1581,1.1378845666749982,0.0019433239050044016,0.010172114174929303,-0.0039836312893584795,-4.899999999999999,1.9000000000000004,-4131,0.0495794405375809,0.00344271643293201,5.199999999999996,39815.844036241004,-0.7999999999999972,2.8000000000000003,0.009999999999999787,0.10758406219630734,0.529718775308476
06031,CA,2022,0.243345677853,0.370666444302,0.4078237116337,0.8930205080597519,0.00614397839480124,"Kings County, California",0.366313463763474,0.0615239801021042,0.0384165353867474,0.0277550806962956,56.3,13.8,52288,4.1,69162.0635462931,57.2,321699.009224462,50.2,1.4,10904,0.159353372909927,31.9,152981,20.9,110.104186524045,4.646676445211389,-0.031228989362000026,NA,0.529718775308476,-0.3000000000000007,-8070.168632121902,-0.10000000000000142,0.012094006824011988,-0.27209938984962295,-3,1615,1.1623552025170056,-0.007368637790949699,-0.006725702632358603,0.01783211252642918,3.0999999999999943,-1,-356,-0.047734389216884554,0.0014947814379119798,3.3000000000000043,32248.79018822097,-27,-5.300000000000001,10900.85,0.3429576699029129,NA
06037,CA,2012,0.54892116785,0.659126520157,0.696219086647,0.8303246758855386,0.06983343205608968,"Los Angeles County, California",0.534118207261039,0.083598578671093,0.13899471322739,0.00451550263686203,64.6,0.4,4506700,7.5,72599.3662891986,54.2,2028801.69425087,66.7,2.8,3.03,0.30047374233456,35.2,9962789,29.6,2455.05511355307,3.831037783375314,0.10013625025700001,0.010943233966800081,0.21197349212821814,-0.5999999999999996,-3370.9133990177943,0.4000000000000057,0.008356762355788971,0.006541257344351958,0.8000000000000007,132369,32.6186964640101,-0.0012108190962455134,0.001012307592635986,2.3694688848098066e-4,-0.30000000000001137,-0.19999999999999996,115432,0.0024724599141843218,-0.002256548693270549,1.1000000000000014,-136284.9449054799,-0.5999999999999943,-0.10000000000000009,0.020000000000000018,NA,-0.16462184557162152
06037,CA,2014,0.244253233075,0.311829656363,0.6923600435257,0.8286469814873729,0.06880916783687589,"Los Angeles County, California",0.525183248893785,0.0820791947575816,0.143274811314553,0.00628603878436704,64.3,0.6,4744480,5.6,74068.9353612167,54.5,1975490.49429658,66.9,2.8,3.04,0.303303524373542,35.8,10116705,30.1,2492.98347506485,3.6664159378036927,-0.304667934775,-0.003859043121300032,-0.16462184557162152,-1.9000000000000004,1469.569072018101,0.5999999999999943,0.0028297820389820427,-0.008934958367253998,0.5,153916,37.92836151178017,-0.0015193839135113907,0.004280098087163009,0.0017705361475050096,-0.29999999999999716,0.19999999999999996,237780,-0.0016776943981656744,-0.001024264219213783,0.29999999999999716,-53311.19995428994,0.20000000000000284,0,0.010000000000000231,0.21197349212821814,0.10758406219630734
06037,CA,2016,0.571139633656,0.525820016861,0.7110502719879,0.8350989058125837,0.06018439608364304,"Los Angeles County, California",0.502460121237947,0.0815272173814833,0.145451505561055,0.00644807142297011,64.2,0.4,4886964,4.2,80378.3375,44.6,704873.125,66.4,2.6,3.01,0.315106696991246,36.3,10137915,31.6,2498.21009573889,3.774,0.32688640058099994,0.01869022846220003,0.10758406219630734,-1.3999999999999995,6309.402138783291,0.5,0.011803172617703972,-0.02272312765583795,1.5,21210,5.226620674039623,-5.519773760983004e-4,0.0021766942465019923,1.6203263860307005e-4,-0.09999999999999432,-0.19999999999999996,142484,0.0064519243252108005,-0.008624771753232854,-9.899999999999999,-1270617.36929658,-0.5,-0.19999999999999973,-0.03000000000000025,-0.16462184557162152,0.3429576699029129
06037,CA,2018,0.388783335686,0.444627583027,NA,0.8348614650289099,0.05687374122989301,"Los Angeles County, California",0.512998146161335,0.0803002874271264,0.147696931518008,0.00752945074166411,65,0.4,5001369,3.6,85285.7367582636,45.3,783056.152927121,66.2,2.6,2.99,0.325388634698907,36.7,10105518,32.2,2490.22674684795,4.116957669902913,-0.18235629796999997,NA,0.3429576699029129,-0.6000000000000001,4907.399258263613,0.4000000000000057,0.010281937707661004,0.010538024923387956,0.6000000000000014,-32397,-7.983348890939851,-0.0012269299543569007,0.002245425956953012,0.0010813793186940004,0.7999999999999972,0,114405,-2.374407836738257e-4,-0.0033106548537500252,0.6999999999999957,78183.02792712103,-0.20000000000000284,0,-0.019999999999999574,0.10758406219630734,0.529718775308476
06037,CA,2022,0.313210994005,0.331442594528,0.7127816677094,0.7408220533651316,0.03813397187466792,"Los Angeles County, California",0.293905404902183,0.0760602308083683,0.149541031101503,0.0139514530088967,65.1,0.5,4885795,3.8,88661.7082336864,45.4,865600.27331739,42.7,1.1,1047278,0.356449053529586,38.2,9721138,30.1,2395.50687628284,4.646676445211389,-0.07557234168099997,NA,0.529718775308476,0.19999999999999973,3375.97147542279,1.5,0.031060418830679004,-0.219092741259152,-2.1000000000000014,-384380,-94.71987056510989,-0.004240056618758106,0.0018440995834949903,0.00642200226723259,0.09999999999999432,0.09999999999999998,-115574,-0.09403941166377827,-0.018739769355225096,0.10000000000000142,82544.12039026897,-23.5,-1.5,1047275.01,0.3429576699029129,NA
06041,CA,2012,0.773577928543,0.877665400505,0.7739346623421,0.7609160499519082,0.08734429774008155,"Marin County, California",0.801233261347527,0.0230289492285282,0.0607453459809661,0.0040770261140552,65.9,0.8,128037,4.6,124012.445557491,37.6,87594.2770034843,60.8,1.4,2.42,0.557976653696498,45.2,256069,29.1,491.984661529506,3.831037783375314,0.11014008521999996,0.00654524564749992,0.21197349212821814,-1.7000000000000002,3076.308464413989,0.9000000000000057,0.015373760400854919,0.008626229763918025,1.1000000000000014,3153,6.057850180234993,-0.006028129010887302,0.005675678581513299,8.308890566922802e-4,1.7000000000000028,0.30000000000000004,8550,-0.011987175854543453,0.016590185370929655,2.3000000000000043,-8196.280080422206,-2.200000000000003,-1.1,0.04999999999999982,NA,-0.16462184557162152
06041,CA,2014,0.49418643117,0.612564504147,0.757983982563,0.7518304109983991,0.1037852520087101,"Marin County, California",0.79504506232023,0.0212310642377756,0.0608552253116012,0.00166442953020134,66.4,0.4,134928,2.6,127220.365441487,38.4,84657.2348964935,59.5,2.4,2.45,0.552168883747831,45.4,260750,32.7,500.978253883987,3.6664159378036927,-0.279391497373,-0.01595067977909992,-0.16462184557162152,-1.9999999999999996,3207.919883996001,0.19999999999999574,-0.005807769948666941,-0.006188199027297059,3.6000000000000014,4681,8.993592354480995,-0.001797884990752601,1.0987933063510286e-4,-0.0024125965838538606,0.5,-0.4,6891,-0.009085638953509112,0.016440954268628544,0.7999999999999972,-2937.0421069908043,-1.2999999999999972,1,0.03000000000000025,0.21197349212821814,0.10758406219630734
06041,CA,2016,0.774282753468,0.804468870163,0.798882484436,0.7352203511286277,0.08881030641970308,"Marin County, California",0.768943913508868,0.0234566527655754,0.0532743016524011,0.00105121407552628,64.4,0.7,131149,2.7,136080.21875,62.4,1277132.08333333,61.7,1.8,2.38,0.59080562491786,46.1,260651,32.3,500.788045457776,3.774,0.280096322298,0.040898501872999926,0.10758406219630734,0.10000000000000009,8859.853308513004,0.7000000000000028,0.03863674117002902,-0.02610114881136194,-0.4000000000000057,-99,-0.1902084262110293,0.002225588527799801,-0.007580923659200101,-6.132154546750598e-4,-2,0.29999999999999993,-3779,-0.016610059869771376,-0.014974945589007013,24,1192474.8484368366,2.200000000000003,-0.5999999999999999,-0.07000000000000028,-0.16462184557162152,0.3429576699029129
06041,CA,2018,0.630679726601,0.741439759731,NA,0.7233076354419685,0.08321138150053559,"Marin County, California",0.794597675475418,0.0243081496999992,0.0632774410203877,0.00105905278319071,64.5,1,134656,1.6,158280.798486659,64.7,1341666.26841896,64.4,2.2,2.4,0.614541034199096,47.4,259666,33.7,498.895567681839,4.116957669902913,-0.143603026867,NA,0.3429576699029129,-1.1,22200.579736659012,1.2999999999999972,0.023735409281235964,0.025653761966550004,1.4000000000000057,-985,-1.8924777759369817,8.51496934423799e-4,0.010003139367986594,7.838707664429906e-6,0.09999999999999432,0.30000000000000004,3507,-0.011912715686659192,-0.005598924919167497,2.3000000000000043,64534.185085630044,2.700000000000003,0.40000000000000013,0.020000000000000018,0.10758406219630734,0.529718775308476
06041,CA,2022,0.579376637936,0.641825854778,0.8247714042664,0.5578984289606342,0.05014111620470822,"Marin County, California",0.68795944035185,0.0254357115515315,0.0692607551031568,0.00680811505441024,62.4,1,124830,4.2,146359.080970277,65.2,1575723.43696618,50.5,1.1,43762,0.626000541960228,47.9,256018,28.7,491.886675370549,4.646676445211389,-0.051303088664999996,NA,0.529718775308476,2.6,-11921.717516382021,0.5,0.011459507761132026,-0.10663823512356807,-5.0000000000000036,-3648,-7.008892311289969,0.0011275618515323022,0.005983314082769101,0.0057490622712195304,-2.1000000000000014,0,-9826,-0.16540920648133428,-0.033070265295827364,0.5,234057.16854722006,-13.900000000000006,-1.1,43759.6,0.3429576699029129,NA
06047,CA,2012,0.457086503506,0.630295097828,0.520826458931,0.896855951235162,0.00466260293016789,"Merced County, California",0.601059834924992,0.0355959665275157,0.0763004898877261,0.0108232782447914,60.8,14.1,96057,10.5,59718.0161149826,46.5,56066.199912892,78.3,4.8,3.35,0.127764094786221,30,262305,26.5,135.560747808786,3.831037783375314,0.100500285626,0.017970681190499938,0.21197349212821814,-0.8000000000000007,-1493.4029588367994,0.3000000000000007,0.0043951824067720024,-0.141760811703613,0.6999999999999993,5527,2.8563857080079913,-0.0034650122167693004,-0.0031689350630095953,0.004490960055538429,-1.4000000000000057,1.6999999999999993,2009,-0.008082750504706748,0.0029967709941009996,1.1000000000000014,-2095.3911004046968,1.2000000000000028,1.4,-0.08000000000000007,NA,-0.16462184557162152
06047,CA,2014,0.26049643755,0.404802531004,0.5056845545769,0.91267237061343,0.00389463031678371,"Merced County, California",0.606803752914366,0.033954939497584,0.0734851869511513,0.00343153634462537,60.3,13.8,101101,8.6,58573.7980566117,50.2,52399.3937473595,78,2.9,3.28,0.138700615931758,31,266353,26.3,137.652777724838,3.6664159378036927,-0.19659006595599998,-0.015141904354100011,-0.16462184557162152,-1.9000000000000004,-1144.218058370905,1,0.010936521145537004,0.005743917989373903,-0.1999999999999993,4048,2.0920299160519846,-0.0016410270299316992,-0.0028153029365747956,-0.007391741900166029,-0.5,-0.29999999999999893,5044,0.015816419378267943,-7.679726133841798e-4,3.700000000000003,-3666.8061655325,-0.29999999999999716,-1.9,-0.07000000000000028,0.21197349212821814,0.4505417320992202
06047,CA,2018,0.296805083752,0.461065798998,NA,0.8874835894306689,0.00629611138847284,"Merced County, California",0.571761323312649,0.0331847214892727,0.0735319272833148,0.00837078958382618,61.3,13,111737,6.3,72324.9800876145,53.1,327024.89048188,72.9,3.1,3.38,0.146490485479775,31.4,274765,29.1,142.000148192681,4.116957669902913,0.03630864620199997,NA,0.4505417320992202,-2.3,13751.182031002805,0.3999999999999986,0.007789869548016998,-0.035042429601716996,2.8000000000000007,8412,4.347370467843007,-7.702180083112992e-4,4.67403321634946e-5,0.0049392532392008096,1,-0.8000000000000007,10636,-0.025188781182761133,0.00240148107168913,2.8999999999999986,274625.4967345205,-5.099999999999994,0.20000000000000018,0.10000000000000009,-0.16462184557162152,0.529718775308476
06047,CA,2022,0.279287695885,0.360564500093,0.5219299793243,0.8728674069235793,0.00173307206618767,"Merced County, California",0.314550332052935,0.0283055300778583,0.0705586626852497,0.0165923024405718,60.7,10.2,118131,6.1,71091.8278100444,58.5,417220.191322173,49.7,2.2,25430,0.162183544303797,31.9,290014,28.6,149.880919978717,4.646676445211389,-0.017517387866999967,NA,0.529718775308476,-0.20000000000000018,-1233.1522775701014,0.5,0.015693058824022,-0.257210991259714,-0.5,15249,7.880771786036007,-0.0048791914114144005,-0.0029732645980651007,0.008221512856745621,-0.5999999999999943,-2.8000000000000007,6394,-0.014616182507089515,-0.00456303932228517,5.399999999999999,90195.300840293,-23.200000000000003,-0.8999999999999999,25426.62,0.4505417320992202,NA
