state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
UT,2016,49011,0.02710482418176119,-0.35575568152557047,-0.20000000000000018,6357.735300522603,0.20000000000000284,0.7999999999999972,0.029907314169721033,-0.01297085710692003,0.0023088476758811004,-0.004479002306724999,-0.0012298030535927793,-0.6,15861,53.599999999999994,236274.973867596,-0.8000000000000114,0.6999999999999997,0.03999999999999959,0.5,26472,88.59974569615997,0.012123801105271337,-0.0015511619707100008,DEMOCRAT,DEMOCRAT,TRUE,0.20790255109781736,0.37762921021800094,0.32524420825711653,0.0017456315055798116
UT,2016,49035,0.037067849679492504,-0.35575568152557047,-2.6999999999999997,9360.370172764306,0.29999999999999716,1.3000000000000043,0.012790250686012972,-0.04671545250022402,-5.043273457993012e-4,0.004020445545069598,-0.0025219554565859203,0.09999999999999998,61716,32.5,42407.73156213696,1,0.10000000000000009,0.009999999999999787,-0.3999999999999986,57512,77.47034767973992,-0.02059747391095257,0.0073240425208978485,DEMOCRAT,DEMOCRAT,TRUE,0.4198530324589131,0.29370690823710205,0.32524420825711653,0.007048157933062162
UT,2016,49049,0.04427151280927784,-0.35575568152557047,-1.8000000000000003,11436.755059523799,-1,0.10000000000000142,0.02397969630138802,0.0041976771113499955,4.617180228538697e-4,6.183080532654994e-4,0.00221329541810473,-0.3999999999999999,30171,33.99999999999999,231942.83681765402,-0.29999999999999716,-0.7000000000000001,0.010000000000000231,-0.3000000000000007,51795,25.85296319031903,-0.017980115732658453,0.0017385413915820495,DEMOCRAT,DEMOCRAT,TRUE,0.1415125700194988,0.4204586836152091,0.32524420825711653,-0.0040732094477901
UT,2016,49057,0.010636183050469983,-0.35575568152557047,-2.1,8733.885990127688,-0.6000000000000085,0.8999999999999986,-0.005163914848264006,0.04648332635242092,-0.0042450196268522394,-2.8963003457349937e-4,-6.816078680456708e-4,-0.19999999999999996,9283,47.099999999999994,169596.6819105694,3.799999999999997,-0.40000000000000036,0.1599999999999997,0.5,10920,18.956178927990038,9.790321950049474e-4,-0.0033454958666330904,DEMOCRAT,DEMOCRAT,TRUE,0.27200460964969014,0.25180109704886033,0.32524420825711653,-0.0076933281754911
VT,2016,50007,-0.038618347775266404,-0.5173783910908365,-2.2,2977.618241869888,-3.200000000000003,0.7000000000000028,0.019657851841235974,-0.017046428700408955,0.0026669481017403997,0.007363500608658702,-7.571649245622604e-4,-0.30000000000000004,410,27.5,328024.68713705026,0.5,-0.4999999999999998,-0.020000000000000018,0.6000000000000014,3027,5.641277398052978,-0.0094088935886939,0.011093524116993731,DEMOCRAT,DEMOCRAT,TRUE,0.6571003860078161,0.018248307151174703,NA,NA
VA,2016,51013,0.06721606135681424,-0.40401655247156976,-1.0999999999999996,7027.650435539981,-0.8999999999999915,1.1999999999999957,0.021369398694981,-0.018998811286467965,-0.0025158806707243075,0.002849435877650505,0.0021459150617621297,0.3,3464,-13.399999999999999,833779.3147502907,3.700000000000003,0.09999999999999987,-0.08999999999999986,1.4000000000000021,9005,346.4573297045299,-0.027421194351559097,0.008337596805636949,DEMOCRAT,DEMOCRAT,TRUE,0.7582319786413527,0.19400532138211135,0.2679819663784482,-0.0017156926206009504
VA,2016,51041,0.005061532770725685,-0.40401655247156976,-0.9000000000000004,3451.9799433798034,1,0.9000000000000057,0.037929457727004956,-0.015759179292339942,-9.970415482998818e-5,0.0051214201338496,-0.00130625033307102,0,15199,52.900000000000006,182075.77526132402,0.20000000000000284,0,-0.029999999999999805,0.5999999999999979,15153,35.79095994231898,-0.0027349326481775904,-0.00503745100601994,DEMOCRAT,DEMOCRAT,TRUE,0.4594442964734417,0.05492877840628158,0.2679819663784482,0.00653843856646736
VA,2016,51059,0.04865446736159962,-0.40401655247156976,-0.40000000000000036,4940.220608305011,-1.8999999999999915,0.7000000000000028,0.027954804955655055,-0.008483615592035032,0.007403552001521291,0.011110113119368992,2.9938645966075e-4,-0.19999999999999998,-13,34.10000000000001,367240.389808362,0.5999999999999943,0.19999999999999996,0.020000000000000018,0.6999999999999993,20050,51.290364108209815,-0.01020384215077208,-0.0034014193621459826,DEMOCRAT,DEMOCRAT,TRUE,0.644310510302386,0.153187741003586,0.2679819663784482,0.0038720163027566173
VA,2016,51087,0.021757500799615248,-0.40401655247156976,-2.3000000000000003,7019.262855691108,-2,1.0999999999999943,0.02026295777639503,-0.006214099987155941,-0.009050885129325004,0.017036205980687502,-0.0010952874462754703,-0.2,7660,26.700000000000003,184969.65011614398,-2.3000000000000043,-0.7000000000000002,0,1,11569,49.504219246769935,-0.013211475884109425,0.00396553799084785,DEMOCRAT,DEMOCRAT,TRUE,0.5739853593557139,0.09022853767944931,0.2679819663784482,-0.006020189676012699
VA,2016,51107,0.03520004204308791,-0.40401655247156976,-0.10000000000000009,14740.44332171898,-0.6000000000000085,0.6000000000000014,0.021649582182124982,0.0042822236643230704,-0.0021019954910034,0.015771749113607986,6.792811866738603e-4,0,28938,58.300000000000004,514937.58928571397,0.4000000000000057,0,-0.009999999999999787,2.1000000000000014,49047,95.09688861321001,-0.008269079085441167,0.005084815460692057,DEMOCRAT,DEMOCRAT,TRUE,0.5505005543509724,0.1235661679779197,0.2679819663784482,0.00833470141251966
