state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean
MA,2016,25021,0.04491593407184302,-2.404069210543296,-2.5,11548.797967478997,-1.6000000000000085,-0.20000000000000284,0.04621705077890903,-0.030382186822914936,0.003062731985874201,0.013213715521475697,2.5292609984017e-4,-0.19999999999999998,15403,36.699999999999996,343488.516986063,2,0.5999999999999999,0.03000000000000025,2.8000000000000007,15336,38.71733629503001,-0.023536331629051888,0.007946224576130506,DEMOCRAT,DEMOCRAT,TRUE,0.6135019719992698,0.13001156544483383
MA,2012,25023,-0.03413160323019082,0.49369784780224624,1.2000000000000002,-6588.382861770995,-3.3000000000000114,1.9000000000000057,0.020669703825646035,-0.012578731375116003,0.013149358065130193,5.357354938174009e-4,-3.0282235337852014e-4,-260038.4,248956.8,-0.09999999999999787,-6749.902254329005,3.0999999999999943,0.2999999999999998,-0.029999999999999805,1.4999999999999964,7693,11.67158837990803,-0.008397693318046073,-3.385743122148316e-4,DEMOCRAT,REPUBLICAN,FALSE,0.5139534793065945,-0.0337997589060774
MA,2016,25023,-0.00615359696996487,-2.404069210543296,-1.9000000000000004,7032.2757041229925,0.6000000000000085,0.6999999999999957,0.027317346795981967,-0.018618449298231976,0.0012704714230416941,-0.0014668586522467997,-6.112851976224499e-4,0,20491,53.10000000000001,270638.48214285704,-3.0999999999999943,-0.6000000000000001,0.040000000000000036,0.7000000000000028,13806,20.946048248147918,-0.019763050501324098,0.0145982819106961,DEMOCRAT,DEMOCRAT,TRUE,0.5077998823366296,0.033544074303345
MA,2012,25025,-0.01309341164632083,0.49369784780224624,1.5,-4876.642488764497,-0.9000000000000057,-2.3000000000000007,0.023145970057477983,-0.028658810317159,0.01658995147016401,0.008894439521166198,-5.817006443080896e-4,-385907.8,385759.8,3.3999999999999915,-15004.421510541026,-0.5,0,-0.10999999999999988,0.6000000000000014,11742,201.56109086620017,-0.04214960501228915,0.02820183708652607,DEMOCRAT,REPUBLICAN,FALSE,0.7744640225805782,0.01001119442884768
MA,2016,25025,0.021513835883312238,-2.404069210543296,-1.7999999999999998,11052.9399535423,1.1000000000000085,0.9000000000000021,0.04997725841238898,-0.008745910204848939,5.696227532119846e-4,0.003120034552553802,2.084811226616399e-4,-0.1,41180,-28.999999999999993,478950.89939024404,0.4000000000000057,0.19999999999999996,-0.029999999999999805,0.5999999999999979,39804,683.2684092013005,0.012702367654996993,-0.008931196135433861,DEMOCRAT,DEMOCRAT,TRUE,0.7959778584638905,0.06574081291277833
MA,2012,25027,-0.044571565809901625,0.49369784780224624,1.7000000000000002,-12074.50776386079,-2.799999999999997,1.7000000000000028,0.005091746477594028,-0.041181523909870954,0.009947834978274298,0.006395219828408398,5.164718595955199e-4,-409374.6,396196.8,3.8000000000000043,-26416.680996534997,-1.9000000000000057,0,0.020000000000000018,1.6000000000000014,22357,14.798742854718967,-0.0036698265654367956,0.0025617261076723106,DEMOCRAT,REPUBLICAN,FALSE,0.5370835952231301,-0.04309365993883546
MA,2016,25027,-0.01903457318797286,-2.404069210543296,-2.2,5187.629101335697,0.09999999999999432,0.3999999999999986,0.022821611501635974,-0.01721427898240202,0.004220139158352398,0.005007453465341899,-6.439098250655799e-4,0.09999999999999998,26778,28.799999999999997,88748.99608013901,-2,0,-0.010000000000000231,0.6000000000000014,13426,8.887056473027087,-0.038316313990024664,0.00409963590054848,DEMOCRAT,DEMOCRAT,TRUE,0.5180490220351572,0.012676489171279837
MI,2016,26021,-0.05212883239941801,-2.2840171860885277,-2.2,2077.585721544703,1.6000000000000014,0.20000000000000284,0.026895025091024982,0.005151219046322986,-0.00964065188468502,0.0033624125046393012,-0.00121411866820678,0.3999999999999999,4150,41.7,141723.6171602788,-2.8999999999999986,-0.40000000000000013,-0.10999999999999988,-0.8999999999999986,-2057,-3.623092198641018,0.006331055103839689,-0.0017699260174411004,DEMOCRAT,DEMOCRAT,TRUE,0.40947647540642224,-0.06161921576508811
MI,2012,26025,-0.05344703075635704,0.4423432522150357,1,-6473.821952109596,-1.7999999999999972,2.6000000000000014,0.01543361741635002,-0.009742439800604963,0.008314248106840005,4.115284409208983e-4,0.0025008235991139695,-61671,58242.5,2.099999999999998,-4339.2401919533,0.3999999999999986,0,-0.06999999999999984,-0.8000000000000007,-762,-1.0789597249620044,0.005187659669345868,-9.369141648950105e-4,DEMOCRAT,REPUBLICAN,FALSE,0.5017744783719376,-0.07757521842533299
MI,2016,26045,-0.06590196960444217,-2.2840171860885277,-2.9,-1950.297234320591,-2.700000000000003,-0.6000000000000014,0.006628606967587963,-0.013126510260264013,-0.0012073580098527006,0.005688247676454299,0.00329571423519271,0.09999999999999998,1142,42.5,144592.3795005804,-0.29999999999999716,-0.19999999999999996,-0.08000000000000007,-1.1999999999999993,1152,2.002859008114001,-0.0082266737165132,0.00404509661550467,DEMOCRAT,DEMOCRAT,TRUE,0.44357090766795326,-0.07882966510787148
MI,2012,26049,-0.03495214414969805,0.4423432522150357,1.5,-9932.2494188079,-3.8000000000000043,2.0999999999999943,0.0032366181905419955,-0.019464855077533927,0.021676369127447,-0.0013879851353628403,0.0010493041234260203,-178270.5,158150.5,0.3999999999999986,-14202.661831558013,-3.000000000000007,0,-0.020000000000000018,-0.5999999999999979,-10382,-16.299193023506064,-0.010072788163022262,7.322279913832917e-4,DEMOCRAT,REPUBLICAN,FALSE,0.6355693751139538,-0.04332596974410907
MI,2016,26049,-0.11212009443579429,-2.2840171860885277,-2.4000000000000004,2365.9869700928975,0.8000000000000043,0.10000000000000142,0.006721532759535992,-5.806911345690446e-4,-0.010113794068332987,0.0016957743713861897,-0.0014253324339086899,-0.09999999999999998,8439,37.5,-18174.611643437995,0.30000000000000426,0.8999999999999999,-0.06999999999999984,1.3999999999999986,-9793,-15.374494055017976,6.659141195229923e-4,8.5771684489311e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5234492806781595,-0.1870860011064044
MI,2012,26065,-0.0422652653868798,0.4423432522150357,2.5,-6791.220680445898,-2.6000000000000014,-0.7000000000000028,0.021138245842926007,-0.029335314819383007,0.0166747120852805,0.008252305384777003,0.00147156953257312,-135120,128310.3,6.399999999999999,-14252.79248852191,0.5,0.6000000000000001,0.009999999999999787,-0.5999999999999979,4195,7.543324641262018,-0.015655381286613923,-0.006063479324560729,DEMOCRAT,REPUBLICAN,FALSE,0.6320616058165898,-0.05501615699027951
MI,2016,26065,-0.02880396882349856,-2.2840171860885277,-2.0999999999999996,5030.6895833332965,2.500000000000007,0.3000000000000007,0.020542681781028027,-0.02501921230811699,0.0029647878647209996,0.013648656151927695,-9.861266338665599e-4,-0.30000000000000004,13513,15.799999999999997,83288.62224157991,-2.8000000000000043,-0.8999999999999999,0.010000000000000231,0,6328,11.378822009512021,0.024513417863824882,0.006865513794078688,DEMOCRAT,DEMOCRAT,TRUE,0.6032576369930912,-0.009119631592906019
MI,2016,26075,-0.09491573459911407,-2.2840171860885277,-2.9,7107.677170441297,-0.20000000000000284,1.3000000000000043,0.026045103935284003,-0.001138030509073018,-0.001264336223028309,0.0029861229591604498,-0.0027079705663130803,-0.4,3622,45,102931.17450638831,1,0,-0.009999999999999787,1.2999999999999972,-1849,-2.635154495584004,0.012556791695678027,-0.0013705379629929005,DEMOCRAT,DEMOCRAT,TRUE,0.37020824662370655,-0.14334292057659248
MI,2012,26077,-0.04522000800442627,0.4423432522150357,-0.5,-7136.471682410593,-3.6000000000000085,-0.29999999999999716,0.01584821413714904,-0.024144071066674044,0.008140908013771,0.0031351059948413022,1.4874958153329905e-5,-120475.9,120296.4,2.6000000000000014,-7131.877565094401,-2.799999999999997,-0.2999999999999998,0.040000000000000036,-0.1999999999999993,8668,15.417870180742,-9.278391467522074e-4,0.006680267906395832,DEMOCRAT,REPUBLICAN,FALSE,0.5605789994966633,-0.061908155893993344
MI,2016,26077,-0.028919999821289788,-2.2840171860885277,-3,8943.735293263591,1.7999999999999972,0.5,0.03613780296352698,-0.004576924978247021,-0.0026692645890220024,0.0015177948603653998,-0.0026517570801217897,0,13106,28.89999999999999,115042.7119628343,-0.20000000000000284,-0.6000000000000001,0.029999999999999805,0.5,7074,12.582604252257966,-0.014253680443976458,0.0012071854830635886,DEMOCRAT,DEMOCRAT,TRUE,0.5316589996753736,-0.0054652315843009
MI,2012,26081,-0.05548092288063389,0.4423432522150357,1,-4428.68264907891,-0.29999999999999716,0,0.01782068100897899,0.011677171827368937,0.008873261511308711,0.001517994009804298,-4.530153359688996e-5,-295258,296399.1,3.8999999999999986,-19973.19383373999,-1,-0.10000000000000009,-0.040000000000000036,-0.3000000000000007,9249,10.910669692439,0.007458713487968449,-0.0037119524648571295,DEMOCRAT,REPUBLICAN,FALSE,0.4553407171015581,-0.08204115975862551
MI,2016,26081,-0.005340068138600884,-2.2840171860885277,-3.4,8806.803600464598,-0.5,0.3999999999999986,0.03188745839649598,-0.02460354288504696,-0.0031064851789308068,0.0070478392462535,-0.00158070509135599,0.6000000000000001,32017,37.9,-1873.3935830430128,0.5,0.9000000000000001,0.03000000000000025,0,27711,32.68954133930106,-0.014066994064573901,0.008951468143906169,DEMOCRAT,DEMOCRAT,TRUE,0.4500006489629572,0.04603775782218922
MI,2012,26093,-0.06360657335659098,0.4423432522150357,-1.0999999999999996,-705.467718045009,-4.5,2.5,0.04771646028867499,0.006954613026989964,-0.0030455586092344496,-0.0016495246504135697,-8.812684182695303e-4,-94397.9,90347.5,2.200000000000001,-7947.6130057564005,0,0,0.020000000000000018,1.0999999999999979,263,0.46531869062897613,-0.01094033014264495,0.0028183963457638402,DEMOCRAT,REPUBLICAN,FALSE,0.37845368477785574,-0.09962595351653253
MI,2012,26099,-0.037566208829095005,0.4423432522150357,0.40000000000000036,-9442.593240571805,-2.0999999999999943,1.8000000000000043,0.003963603150644007,-0.028893819989952996,0.02427675223737459,0.001318704625881198,-0.00133382326155019,-399131.8,395036.1,4.300000000000001,-37799.01541645895,-1,0.6000000000000001,0.020000000000000018,0.8999999999999986,16720,34.89769567462986,0.004260607495422453,-0.0012583852725980395,DEMOCRAT,REPUBLICAN,FALSE,0.5147815069069456,-0.04631279108189457
MI,2016,26099,-0.09429032134583587,-2.2840171860885277,-3.3000000000000003,7330.758485772298,-2,0.3999999999999986,0.024137718099243005,-0.026218149608165042,0.0193147492258484,0.005793772719165105,-3.732954310300268e-7,0.09999999999999998,22496,47.2,-127341.90839140603,0.5,-0.10000000000000009,-0.03000000000000025,0.3000000000000007,20347,42.46790752940001,-0.0041258014107316,4.6904311449295997e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4204911855611097,-0.15515359115620087
MI,2012,26121,-0.07071858697332656,0.4423432522150357,0.3000000000000007,-4114.3702056202965,-4.499999999999993,1.6000000000000014,0.019772149622935997,-0.0037947811522999197,0.00262546259037999,-9.098099220341003e-4,-4.626998500744904e-4,-76802.9,69304.7,2.1999999999999993,-9195.453777930801,0.09999999999999432,1.5,0.040000000000000036,0.6999999999999993,-4162,-8.32363183025501,0.01140139806092999,-0.0052154690998872,DEMOCRAT,REPUBLICAN,FALSE,0.5834329004897391,-0.11488305312427466
MI,2016,26121,-0.10571545350684797,-2.2840171860885277,-3.4000000000000004,2480.5137340301953,-1.1000000000000014,0.5,-0.0067888576114099874,-0.006720719255091989,0.003867293971518998,8.873748352417297e-4,-5.654875502097197e-4,-0.5000000000000001,4869,46.6,74767.7177700348,-4.200000000000003,0.8000000000000003,-0.010000000000000231,-0.6999999999999993,3226,6.451714628641014,3.3017749672203944e-4,0.00414193766909224,DEMOCRAT,DEMOCRAT,TRUE,0.4777174469828911,-0.1628614290602285
MI,2012,26125,-0.04417430920654952,0.4423432522150357,1.1000000000000005,-11858.77956837631,-1.5,0.6000000000000014,0.012749346586256038,-0.026036452457938952,0.015166803175294993,0.005106754835180298,4.744987533430497e-4,-607192.6,599085.2,4.399999999999999,-46806.331151451974,-0.7999999999999972,0.19999999999999996,-0.020000000000000018,-0.40000000000000213,18483,21.30732153606982,-0.005959325655138459,-3.2948218371751025e-4,DEMOCRAT,REPUBLICAN,FALSE,0.5356019809486393,-0.0645168698175615
MI,2016,26125,-0.01940761850668049,-2.2840171860885277,-2.7,7476.863095238106,-0.6999999999999886,0.10000000000000142,0.026324539257200963,-0.015222903789514963,-0.0027840884163820023,0.011765338951328808,-6.3615108079473e-4,-0.30000000000000004,39131,40.00000000000001,-176562.43684669002,-3.1000000000000085,-0.40000000000000013,-0.010000000000000231,1,23313,26.875376668850095,7.133316022962521e-4,0.00270223166630596,DEMOCRAT,DEMOCRAT,TRUE,0.5161943624419588,4.984322745953396e-4
MI,2012,26139,-0.0654827641311097,0.4423432522150357,0.40000000000000036,-6601.662602907207,-3.4000000000000057,1.6000000000000014,0.005162483094171999,0.022170405838758955,3.237511661295985e-4,0.002896414977614,0.00547810223593111,-133347.1,130238.2,3.099999999999998,-9268.184107419991,-1.2999999999999972,0.7,0.050000000000000266,0.6999999999999993,8735,15.49976506899202,-0.00246226809010186,-5.4834249129868e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3230016929681359,-0.1048322634575731
MI,2016,26139,-0.00791909176589961,-2.2840171860885277,-2.5000000000000004,10128.703535133594,0.4000000000000057,-0.3999999999999986,0.030986804124121026,-0.01042613238928003,-0.0014055602553982999,-0.003507740548536798,-0.0052964176150448895,0.5,14014,54.099999999999994,128219.93321719,-0.9000000000000057,-0.5,-0.020000000000000018,-0.5,13151,23.335708119324977,-0.021749148383420014,0.0048531850070629694,DEMOCRAT,DEMOCRAT,TRUE,0.3150826012022363,0.03862687295618067
MI,2012,26147,-0.06554961872981346,0.4423432522150357,2.2,-14355.807982460305,-3.799999999999997,3.6000000000000014,0.019486142985600002,-0.008398452481204965,0.0015657596579395014,0.0025824422272841107,-2.1956126395868006e-4,-78746,68123.1,4.400000000000002,-7643.20072287909,-1.5999999999999943,0.19999999999999996,-0.16999999999999993,-1.3000000000000007,-8250,-11.439409723159997,-0.0255689605886964,0.00217501152868529,DEMOCRAT,REPUBLICAN,FALSE,0.45810921934188,-0.09774987128083079
MI,2016,26147,-0.14333927459616508,-2.2840171860885277,-4,6983.8724738675955,-1,1,0.0061974317398259815,-0.0035870665265800294,-7.507249951565001e-4,7.351681530939694e-4,5.563305075304498e-4,0,4259,47.699999999999996,122900.64605110299,-3.700000000000003,0.8999999999999999,-0.040000000000000036,2.900000000000002,-1057,-1.4656310396819947,0.018708417985373038,-0.0039133890261864104,DEMOCRAT,DEMOCRAT,TRUE,0.3147699447457149,-0.24277974370164895
MI,2012,26161,-0.03855912776177417,0.4423432522150357,1,-7342.264725421599,1.1000000000000085,0.3999999999999986,-0.015760204644274023,-0.014363176451431037,0.009014786149758994,9.955537960127936e-4,-0.0016074146507444901,-167287.8,172622.5,3.8999999999999986,-12589.39564111999,-2.1000000000000014,-0.10000000000000009,0.07000000000000028,-0.8000000000000007,3570,5.056927797694982,-0.009851266501806122,0.0014465795705087686,DEMOCRAT,REPUBLICAN,FALSE,0.6731368880573745,-0.05052003137445532
MI,2016,26161,0.008188611205529939,-2.2840171860885277,-2.5999999999999996,8805.301415505208,-1.000000000000007,0,0.05061619648088106,-0.004687895227380001,-0.004453219515850995,0.0032352556554507,0.003959266161848179,0.2,13730,17.800000000000004,210156.58899535402,-0.5,-0.19999999999999996,0.020000000000000018,1.6999999999999993,13763,19.49537738926398,-0.0033245234479933883,0.0048682184678006946,DEMOCRAT,DEMOCRAT,TRUE,0.6813254992629044,0.053812227516647326
MI,2012,26163,-0.023008925719398388,0.4423432522150357,1.4000000000000004,-7813.9681543944025,-2.8000000000000043,0.6000000000000014,0.01682773092165002,0.0034010058868420012,-0.005808383060917965,0.0018920420943141988,6.352776628989996e-4,-790233.7,679247.1,4.300000000000004,-106613.05171274708,-0.8000000000000043,-0.19999999999999973,-0.10999999999999988,-0.29999999999999716,-157564,-257.4515298220599,0.005707001086073249,-0.0034315421311477134,DEMOCRAT,REPUBLICAN,FALSE,0.7303600649649128,-0.026489064511750593
MI,2016,26163,-0.06255520071297349,-2.2840171860885277,-3.8999999999999995,2869.0728222996986,1.3999999999999986,-0.10000000000000142,0.017859247742348983,-0.004417113660817096,-0.010333986974222997,0.005236634555686102,-3.753943302778097e-4,0,58455,23.299999999999997,-431500.57491289196,-1.5,0.10000000000000009,-0.13000000000000034,0.7999999999999972,-42999,-70.25817020904014,-0.007530216707956061,-0.0030345955769782162,DEMOCRAT,DEMOCRAT,TRUE,0.6678048642519393,-0.0948688100737532
NE,2012,31055,-0.055735205055153,0.3323746926022624,1,-5953.110787799596,-2.1000000000000085,-0.5999999999999943,0.018270398232078044,-0.012297640950417965,0.007838020126942,0.0098061287010303,0.0023629818867404303,-263251.3,269417.7,3.6000000000000014,-14916.844439369015,0.20000000000000284,0.3999999999999999,0.03999999999999959,0.8000000000000007,29233,89.00242645055005,-0.0018546675647503896,-3.115005899144499e-4,DEMOCRAT,REPUBLICAN,FALSE,0.4754049310712866,-0.07660659723660979
NE,2016,31055,-0.0021005177835931588,-2.5150650027422903,-1.8000000000000003,7311.531431475101,-1.0999999999999943,0.7999999999999972,0.012224260652850982,0.023497914600390968,-0.004134350952693003,0.005250204195607802,-0.00301975502953737,-0.09999999999999998,15638,22.5,39075.072590012016,0.3999999999999986,-1,0.020000000000000018,0.8000000000000007,23730,72.2480614261799,-0.01013547394420955,-1.2536311786308027e-4,DEMOCRAT,DEMOCRAT,TRUE,0.47330441328769346,0.05400084320872716
NE,2012,31109,-0.047150853386932534,0.3323746926022624,1.2999999999999998,-7402.821057563313,-2.6999999999999886,0.10000000000000142,0.009675801477248003,-0.01884826468104006,0.0067782725043083955,0.0023809649436951005,0.00590261938002894,-157986.7,158130.6,6.200000000000003,-8759.720741539102,-0.8999999999999986,-0.7,-0.03000000000000025,0.5,14679,17.526186498627965,8.231902342857866e-4,-0.00632977611695258,DEMOCRAT,REPUBLICAN,FALSE,0.48694593851831497,-0.05298803162736731
NE,2016,31109,-0.03255864709175704,-2.5150650027422903,-1.7999999999999998,8321.442617595807,-0.20000000000000284,0.10000000000000142,0.03770094688340897,-0.018083373598385966,0.0048556448441905015,0.003915368469621296,-0.0023323112755622493,-0.7000000000000001,12980,17.199999999999996,127041.47139953509,1.1000000000000014,-0.09999999999999987,0.010000000000000231,0.9000000000000021,16230,19.378023494293018,-0.003471420028200556,0.0011851192153294193,DEMOCRAT,DEMOCRAT,TRUE,0.4543872914265579,0.00556569641503905
NE,2016,31153,-0.025182861726257166,-2.5150650027422903,-1.2999999999999998,4933.937913763104,-1.5,0.9000000000000057,0.02752287337715703,0.0013229280386030107,-0.006160890693481899,0.007438206993838101,-5.955379160980097e-4,0.5,8593,36.5,175967.9551393728,-2.200000000000003,-1.9,0.08000000000000007,0.8999999999999986,13170,55.10594099870298,0.004742353614360151,-0.00237274309591092,DEMOCRAT,DEMOCRAT,TRUE,0.3478902953586498,0.019053438317060745
OH,2012,39017,-0.02724095210043187,0.17780652776047035,1.3000000000000003,-114.39231236369233,-1.1999999999999886,1.8999999999999986,0.018425376793372972,-0.022466241326054903,0.008585038176873797,0.0050274838491914005,5.962301633338299e-4,-177400.7,176050.2,-3.1999999999999993,-1828.1151351080043,-0.09999999999999432,0.5,0.06999999999999984,0.5999999999999979,9824,21.03443854350496,0.01596232100230699,-5.968270711318308e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3665763759540751,-0.025200895190439332
OH,2016,39017,-0.0292412555265531,-2.244108073622402,-1.9000000000000004,6635.415788327489,-2.000000000000007,-0.6000000000000014,0.028015703430027017,-0.006439354491008076,0.00412935767136241,0.0021570590525512023,-5.042358864016498e-4,0.3,4529,39,89299.18844367002,1,-0.20000000000000018,-0.04999999999999982,0.6999999999999993,6948,14.876555272829023,-0.03510127522781947,6.703209926962805e-4,DEMOCRAT,DEMOCRAT,TRUE,0.337335120427522,-0.026627225786403197
OH,2012,39035,-0.005347402987214256,0.17780652776047035,1.2999999999999998,-7197.6820448251965,-1.7999999999999972,0,0.016003350568087993,-0.026328240686739002,0.012551834415141017,0.0024791682032146017,1.8357133496957985e-4,-605057.8,572619.9,3,-56775.18590662704,-1.1999999999999957,0.19999999999999996,-0.010000000000000231,0.5,-18814,-41.155419867489854,-0.0011201493110690741,-0.009960697565877322,DEMOCRAT,REPUBLICAN,FALSE,0.6941567421668495,0.009829316291164403
OH,2016,39035,-0.034573288765019194,-2.244108073622402,-2.3,3700.612100754901,-0.19999999999999574,-0.3999999999999986,0.013389700855840014,-0.013496801081061993,-0.007224705931799025,0.0019334145134214976,-2.887523259704598e-4,0,19803,17.1,-265100.944396051,-0.8000000000000043,0.5,-0.06000000000000005,0.09999999999999787,-15759,-34.47264067671995,-0.010610443701706607,-6.070829455840296e-4,DEMOCRAT,DEMOCRAT,TRUE,0.6595834534018303,-0.04373548608182076
OH,2012,39049,-0.003502376171567345,0.17780652776047035,1.2000000000000002,-6255.99424310289,-2.5,-0.8999999999999986,0.014228669789485004,-0.03693531817448703,0.02001854586761298,0.0022494170296836966,2.954747896223601e-4,-579729.8,592343.1,5,-42852.60872217,-0.10000000000000142,0.09999999999999964,0.04999999999999982,0.40000000000000213,66470,124.90112555904989,0.003414665964296737,-0.0010666856593186495,DEMOCRAT,REPUBLICAN,FALSE,0.6065609659131708,0.02088581932917377
OH,2016,39049,-0.00223498594276772,-2.244108073622402,-1.5,4865.367051393696,1.7000000000000028,0.29999999999999716,0.019052074606487,-0.016062286945467963,0.008440711226066017,0.007797151763728,-4.561767206417702e-4,0,68881,5.399999999999999,-132983.09233449498,-1,0.40000000000000036,-0.020000000000000018,0.5999999999999979,68981,129.61944549705004,-0.013268834844686661,-0.0022367461504903714,DEMOCRAT,DEMOCRAT,TRUE,0.604325979970403,0.03303725622634357
OH,2012,39061,-0.014912694372291257,0.17780652776047035,1.9000000000000004,-9321.226089800904,-0.8000000000000114,-1.3000000000000043,0.016578383808205033,-0.02092787838150001,0.010744182005287012,0.003918951870711097,5.334055516899102e-4,-422807.7,383376.2,5.5,-44795.635322078015,-1.1000000000000014,0.19999999999999973,-0.13999999999999968,-0.5999999999999979,-49456,-121.83955684261014,-0.001190014480795476,-0.01474578691082129,DEMOCRAT,REPUBLICAN,FALSE,0.5250182623766394,-0.00614632725291675
OH,2016,39061,0.0022715308080619723,-2.244108073622402,-1.7999999999999998,5596.086432926801,0.30000000000001137,-0.29999999999999716,0.034530863479008966,-0.019911390267485007,1.9737613051795666e-4,0.005074896499184401,-0.0012393198241298102,-0.19999999999999998,17963,15,-65048.261469221005,-1,-0.2999999999999998,-0.03000000000000025,0.6999999999999993,7061,17.395444655159963,-0.016543863343932097,0.002900861325578659,DEMOCRAT,DEMOCRAT,TRUE,0.5272897931847014,0.03929118219127613
OH,2012,39085,-0.02542692495983867,0.17780652776047035,0.8000000000000003,-10206.045068585998,-2.9000000000000057,2,0.01997424234063902,-0.012690693375276951,0.014558418645828596,7.787004641676004e-4,-0.0013118356010513098,-122751.5,114408.6,5.699999999999999,-10631.937748721408,-0.29999999999999716,0.4999999999999998,-0.1299999999999999,0.10000000000000142,-4448,-19.50548800471995,0.01696604025630155,-0.009693477377464841,DEMOCRAT,REPUBLICAN,FALSE,0.4871457045370089,-0.01733496931699529
OH,2012,39093,-0.029118869209482034,0.17780652776047035,1.9000000000000004,-9879.051563453308,-2.8999999999999986,2.6000000000000014,0.022275384928899994,0.010988312329716976,0.006606900088194395,0.0011236347722487806,-0.0023235236371481303,-145872.4,134869.4,1.4000000000000021,-6329.099303944997,-2.799999999999997,0.19999999999999996,-0.10000000000000009,0.10000000000000142,-2895,-5.894661219138925,0.001773620909275797,-0.00311854255301892,DEMOCRAT,REPUBLICAN,FALSE,0.5686722093080075,-0.024470583266602564
OH,2016,39093,-0.09237705129944196,-2.244108073622402,-2,4124.6072299652005,-0.8999999999999986,0.29999999999999716,0.023229423920548997,-0.009275078226887001,0.0021807571672613074,-5.515334273837984e-5,2.3477665937528995e-4,0.4,5823,43.9,77156.602787456,1.7999999999999972,0.7000000000000002,0.010000000000000231,0.8000000000000007,4887,9.950676814482904,-0.014457341790061196,3.450311297669203e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4762951580085656,-0.15305433087225456
OH,2012,39095,-0.014835896401048654,0.17780652776047035,2.299999999999999,-4360.6914942039,-2.500000000000007,0.7000000000000028,0.014841684252501985,-0.03686804679459599,0.014203044064171,3.7142522403380007e-4,0.00230592894740387,-204067.5,189202.1,3.8999999999999986,-23729.355857882998,-1.6999999999999957,-0.10000000000000009,0.029999999999999805,1.1999999999999993,-2458,-7.211194124719896,-0.006525935542565198,-0.0041332597495466195,DEMOCRAT,REPUBLICAN,FALSE,0.6498777459589569,0.002632447527095738
OH,2016,39095,-0.08885707333954773,-2.244108073622402,-4.199999999999999,2842.5448751451986,0,0.29999999999999716,0.025497409758061,-0.009978289739869028,-0.0020518081720299897,-0.001001175813197799,-0.00122969503488688,-0.09999999999999998,13238,19,2142.782375145005,-1,0.7999999999999998,-0.06999999999999984,0.3999999999999986,-5510,-16.165044600159945,0.0022624119914834706,0.0011676029724433483,DEMOCRAT,DEMOCRAT,TRUE,0.5610206726194091,-0.1393271972218893
OH,2012,39113,-0.02295326635453887,0.17780652776047035,1.2999999999999998,-7554.265966296101,-2.999999999999993,0.7000000000000028,0.009821066484584973,-0.015570375024117067,0.002486715735523004,0.004896868543506601,-0.00112742449093324,-249671.8,233012.6,4,-25479.925779158017,-3.1000000000000014,-0.5,0.009999999999999787,0.6000000000000014,-301,-0.6521408335399883,-0.005092502141588073,-0.0061280191359769295,DEMOCRAT,REPUBLICAN,FALSE,0.5150218944111041,-0.015995853542047626
OH,2016,39113,-0.04264277083047535,-2.244108073622402,-2.3,3257.467537746801,0.6000000000000014,-0.30000000000000426,0.006812363993549009,-0.008069908597793995,7.480629779169912e-4,0.001425809594589201,3.7564740435737994e-4,0.09999999999999998,11801,20,-32932.09494773499,0.6000000000000014,0.5999999999999996,-0.029999999999999805,0.6999999999999993,-3086,-6.6860684794799,-0.0035038337676261966,0.002366764785763479,DEMOCRAT,DEMOCRAT,TRUE,0.4723791235806288,-0.05351347356686553
OH,2016,39151,-0.14860704840741273,-2.066301545861932,-0.7000000000000002,1897.323867858795,-1.8999999999999986,1.2000000000000028,0.04596845017805798,-0.01874183554402198,0.0049773881162394895,0.00262439813874602,-0.00219066614633114,-183952.1,179623.5,37.599999999999994,18398.785609226994,-0.4000000000000057,1.1,-0.06000000000000005,0.09999999999999787,-5602,-9.737073398188045,-0.00844490710031498,-9.97814131005149e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3888746226581982,-0.22721329307252636
OH,2012,39153,-0.017663099043363495,0.17780652776047035,1.2000000000000002,-5335.030548493203,-4.200000000000003,1.1999999999999957,-0.013092933568547016,-0.013549507278908024,7.044121706770157e-4,0.0034225758625034026,-5.275438851015499e-4,-272027.6,252271.7,2.1000000000000014,-20783.560245731,-2,0.7,-0.010000000000000231,0.40000000000000213,-1751,-4.241344316929826,0.019996201264677604,-0.0013334260463879477,DEMOCRAT,REPUBLICAN,FALSE,0.5716500255872937,-0.008761394007102075
