state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_future,d_percent_pt_future
FL,2012,12073,-0.01255509179964831,0.21603075800990412,2.5999999999999996,-5038.9730570018,-3.299999999999997,-0.8000000000000007,0.04490115436015202,-0.011085575156490002,0.002885622642517016,0.007282322233906097,-6.295830019344903e-4,-140973.7,141449.4,3.799999999999997,-11077.064517584193,-0.7000000000000028,-1.2000000000000002,0.16000000000000014,0.3999999999999986,19706,29.550224604077016,-0.0036142463332452524,0.005770337281495902,DEMOCRAT,REPUBLICAN,FALSE,0.6125996777955283,-0.006094616727586211,-0.3918156885981521,-0.0068529001273195615
FL,2012,12081,-0.03565012267296813,0.21603075800990412,0.6000000000000005,-2319.363126324002,-2.0999999999999943,3.200000000000003,0.01271183854911101,0.016430583479334016,0.0028340353551889047,0.003134822088697498,0.0037895912872859105,-135820.1,138274.7,2.8000000000000007,-14648.141700423017,0.19999999999999574,-0.2999999999999998,0.14000000000000012,1.3000000000000007,18129,24.39892056789199,-0.004685952168399732,0.0020765776093583004,DEMOCRAT,REPUBLICAN,FALSE,0.4332697031096286,-0.05428163838243816,-0.3918156885981521,2.9876171978344013e-4
FL,2012,12086,0.03400660010983858,0.21603075800990412,3.3000000000000007,-7663.814764585804,0.5999999999999943,-0.5,-0.00498348865110898,0.004193813099865995,-0.0035519022571859904,8.887868957787991e-4,1.4259025123519991e-5,-1118936,1164740.8,5.800000000000004,-101684.81590593199,0,-0.10000000000000009,0.19999999999999973,-0.10000000000000142,192790,101.58726668565009,-0.013998410734301858,0.0045454050697309595,DEMOCRAT,REPUBLICAN,FALSE,0.6164537967059617,0.07604028697124657,-0.3918156885981521,-0.006112016431036968
FL,2012,12095,-0.009411251788168373,0.21603075800990412,2.1000000000000005,-11638.6392134142,-2.0999999999999943,-1.2999999999999972,0.010059495059625001,-0.008592628672098979,0.018112011678467987,0.004299214510711399,-0.00198895750469225,-545243.6,585533,5.799999999999997,-23669.41220195999,-2.999999999999993,-0.3999999999999999,0.06000000000000005,0.1999999999999993,129433,143.3007211729398,-0.011557434850492432,0.0032280254909688687,DEMOCRAT,REPUBLICAN,FALSE,0.5868118766872731,-0.0038176961294633938,-0.3918156885981521,-8.892193336074786e-4
FL,2012,12099,-0.03515860437371876,0.21603075800990412,1.9000000000000004,-6742.406991055395,-0.10000000000000142,0.20000000000000284,0.005398753371069043,-0.01564544772308496,0.01729411875303702,0.0017296980306313985,-0.0014789833239147899,-572265.8,596829.8,3.400000000000002,-40316.10500035604,0.4000000000000057,-0.2999999999999998,0.08999999999999986,0,91252,46.329918620982994,-0.01724756329291155,0.005517910936279789,DEMOCRAT,REPUBLICAN,FALSE,0.5820522338989315,-0.05879896563641207,-0.3918156885981521,-0.0020021868993984407
FL,2012,12103,-0.02416886951505992,0.21603075800990412,2.1000000000000005,-5501.4182675578995,-1.2000000000000028,1.0999999999999943,0.01800127429188597,-0.009660290203004962,4.5811670029199947e-4,0.0014668599936248986,7.399557397894298e-4,-426929.6,413213.9,6.200000000000003,-51923.13062985602,-1,-0.19999999999999973,-0.010000000000000231,0.8999999999999986,11059,40.391561242280204,-0.0012152289641268466,-0.0011224509427740694,DEMOCRAT,REPUBLICAN,FALSE,0.5224010382301147,-0.026057353115223003,-0.3918156885981521,0.0015254088209518697
FL,2012,12105,-0.012692435285601267,0.21603075800990412,3.3,-8193.087490552898,-4.299999999999997,2.1000000000000014,0.004732355510629005,-0.006316580524117987,0.010753702330843995,0.0019675971480842998,-0.0011977323397468903,-250971.2,232756.7,1.9000000000000021,-20244.092791072995,-1.5999999999999943,0.8,0.1499999999999999,0.5999999999999979,35564,19.782509057387983,0.017822368351068762,0.0026768508430625696,DEMOCRAT,REPUBLICAN,FALSE,0.4609161060466538,-0.0068598195657993966,-0.3918156885981521,1.9224453637298015e-4
FL,2012,12109,-0.03945332087958092,0.21603075800990412,0.7000000000000002,-14001.536070728602,-2.000000000000007,1.7999999999999972,0.051990057569784975,-3.705816198260603e-4,-0.0059355159349053985,9.992218674031994e-4,2.832589742972301e-4,-90040.3,94690.2,1.8000000000000007,4297.947214485612,-1.4000000000000057,0.19999999999999996,-0.08000000000000007,-0.3000000000000007,20648,34.37477315498603,0.007240583999484573,-2.018988746009965e-5,DEMOCRAT,REPUBLICAN,FALSE,0.306546452371619,-0.061542855120765794,-0.3918156885981521,-0.0035754947977817203
FL,2012,12115,-0.045310282580458994,0.21603075800990412,1,-5169.203972133502,-2.700000000000003,2.799999999999997,0.04494919397613095,-0.009863894845884014,0.0010803726216829027,0.002140559071197,0.00246933785076462,-156384.4,152306.5,2.1999999999999993,-5427.07576616999,-2.0999999999999943,0.09999999999999987,-0.05999999999999961,1,14090,25.353997830402932,0.0073071199931116215,0.00118367130686975,DEMOCRAT,REPUBLICAN,FALSE,0.4584490071332177,-0.07313413710371015,-0.3918156885981521,0.0049809570052768894
FL,2012,12117,-0.02739147216001997,0.21603075800990412,3,-9557.1929594229,-4.6000000000000085,-0.29999999999999716,0.029385338134299,0.004280482923435969,0.011860763647306996,0.006591356261215202,0.00102723088568698,-218679.7,203850.5,4.799999999999997,-20462.19534548599,1.2000000000000028,-0.09999999999999987,0.1499999999999999,1.6999999999999993,19984,64.60581273172988,1.4458043018761302e-4,0.0018478793832381202,DEMOCRAT,REPUBLICAN,FALSE,0.4622998753714888,-0.036847367659537056,-0.3918156885981521,0.005505722014172259
FL,2012,12127,-0.043448536742836774,0.21603075800990412,1.9,-12461.519998430202,-6.299999999999997,3.700000000000003,-0.011724477661441995,-0.009077838710308983,0.011314114864619099,1.6441970113539872e-4,8.993517663249098e-4,-222549.3,190257.2,6.100000000000001,-32704.24746949799,-1.3000000000000043,0.20000000000000018,0.029999999999999805,-0.3999999999999986,-1086,-0.9864739276410432,0.0011335461800183744,2.140976493172804e-4,DEMOCRAT,REPUBLICAN,FALSE,0.489255380837057,-0.0685231461102011,-0.3918156885981521,0.00674066863153524
GA,2012,13051,-0.020592540638437073,0.18649930907378476,2.8,-7787.48120077169,0.3999999999999986,-0.3999999999999986,0.015506869918580024,-0.010306327043487995,3.944723004750128e-4,0.0038361228941208997,2.8822241241992013e-4,-112359.7,122551.5,2.5,-3811.3245151810115,-1.3999999999999986,-0.5,0.06000000000000005,1,25314,59.08007391147805,-0.007071136670015465,-0.004615957039797371,DEMOCRAT,REPUBLICAN,FALSE,0.5546083882608536,-0.02440811323742985,-0.38632235748120003,0.008777691121267011
GA,2012,13063,0.014140526940248144,0.18649930907378476,4.199999999999999,-17302.956190292804,-7.700000000000003,-0.30000000000000426,-0.013652974233532983,-0.033107900820986996,0.030591475533212953,-0.0028957935612573954,-0.00133152527532391,-133914.8,108086.3,9.600000000000001,-17966.703393571202,-1.7999999999999972,0.7000000000000002,-0.009999999999999787,-1.3999999999999986,-7830,-55.27941694986998,0.023040145306885362,-0.017235498743051778,DEMOCRAT,REPUBLICAN,FALSE,0.8481476469547296,0.036767529871464255,-0.38632235748120003,0.015978822630395708
GA,2012,13067,-0.028771638608629524,0.18649930907378476,2.7,-16551.8997628706,-3.0999999999999943,-0.4000000000000057,0.019095033496922986,-0.006299562207304987,0.025918328009984004,0.0045998630419439995,-0.0023544482692804598,-378890.8,357719.3,6.700000000000003,-30747.79352629301,-0.09999999999999432,0.3999999999999999,-0.0900000000000003,-0.20000000000000284,9284,27.33269006554974,-0.02596120414804337,-0.00204538728928033,DEMOCRAT,REPUBLICAN,FALSE,0.42927162739104074,-0.03018012521651421,-0.38632235748120003,-0.00403543018768136
GA,2012,13089,-0.01868631774459606,0.18649930907378476,2.500000000000001,-13068.799194989304,-2.799999999999997,-1.7999999999999972,0.01804946433733301,-0.007291836357770032,9.665262587720269e-4,0.011420289880744498,-0.0017426853626335698,-378343.8,330493.3,5,-45140.41679647198,-0.5,-0.10000000000000009,0.020000000000000018,0.29999999999999716,-32867,-122.82608248115002,0.01214846678614856,-0.007546309335253729,DEMOCRAT,REPUBLICAN,FALSE,0.7778361876153005,-0.018861798668251106,-0.38632235748120003,0.006325521358272468
GA,2012,13117,-0.03677522277139145,0.18649930907378476,2.1,-11298.565102822002,-5.5,3.5,0.03333254790221901,-0.02381418348692399,-0.0038069260035948037,0.021247294882881802,-1.2780461121702992e-4,-87060.5,86903,0.5999999999999996,-4179.092481562897,1.5,-1.1,0.30000000000000027,0.3000000000000007,19868,88.65625779894901,0.01906493778474494,-0.004996248839908399,DEMOCRAT,REPUBLICAN,FALSE,0.17827996720950434,-0.047565375405955956,-0.38632235748120003,-0.0036158160952778702
GA,2012,13121,-0.036341502198558584,0.18649930907378476,3.3,-17380.76988737051,-1.7000000000000028,-1.3000000000000043,0.022680854843245002,-0.02958623286703599,0.014202728383701013,0.013929055102715499,0.00224194738306674,-506382.8,459073.4,5.700000000000003,-45011.06195107399,1.5,0.10000000000000009,-0.10000000000000009,-0.40000000000000213,-37159,-70.55698156981998,0.0017456286710691993,-0.01672450923714537,DEMOCRAT,REPUBLICAN,FALSE,0.6428325193186937,-0.051948206826242516,-0.38632235748120003,0.007863570182544313
GA,2012,13135,-0.006310108041549856,0.18649930907378476,1,-19667.7903259936,-6.6000000000000085,0.09999999999999432,-0.02605895289798399,-0.03875342728409792,0.035945231392985,0.01352063431276529,0.0026560189494989096,-405472.9,390991.6,8.799999999999997,-35545.736068786966,1.1000000000000085,0.5,0.029999999999999805,-1.2000000000000028,52547,122.0703004485299,0.031674761064277246,-0.0033849681426465286,DEMOCRAT,REPUBLICAN,FALSE,0.4465672265509153,0.010275808209786047,-0.38632235748120003,-8.022522973286511e-4
HI,2012,15001,-0.03361671274167488,0.7091706941551466,2,-10065.843372872507,-6.799999999999997,2.3999999999999986,-0.01057937842168899,-0.038983974411086975,-0.005334340758830929,-0.01489834415316102,3.3855544357505986e-4,-90146.5,82914.6,-1.8000000000000043,-470.85408032059786,0.3999999999999915,-1,0.1299999999999999,-0.9000000000000021,13407,3.3280748381255023,0.018320890825257008,0.0028409440349974786,DEMOCRAT,REPUBLICAN,FALSE,0.74422416238535,-0.02556052288040922,-0.17437641580367114,0.0018662199187580303
