state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
FL,2016,12099,-0.0163646331186581,-2.207241380339399,-2.7,5214.545150987295,-0.29999999999999716,1.1000000000000014,0.020676052440517956,-0.009254102014490062,0.008861571275747993,0.0013037666154858997,-1.5219417664297003e-4,-0.6,70879,37.4,-146866.66013356595,-0.4000000000000057,-0.40000000000000013,0.08999999999999986,-0.3000000000000007,87265,44.30566287270494,-0.007813780851579355,-0.0020021868993984407,DEMOCRAT,DEMOCRAT,TRUE,0.5656876007802734,-0.015806645503613215,-0.014359046605776804,0.005517910936279789
FL,2016,12101,-0.08627333841263157,-2.207241380339399,-2.0000000000000004,2130.308304297396,-0.10000000000000142,0.5,0.004035975703621991,-0.0038344911868660736,0.008960631234235295,0.0015560519581220983,-0.00234812526385677,0,25566,46.800000000000004,4801.969367015001,-0.29999999999999716,-0.19999999999999996,0.020000000000000018,0.8000000000000007,41977,56.168587969307964,-0.014707906708426144,6.705613348938402e-4,DEMOCRAT,DEMOCRAT,TRUE,0.3738175906842112,-0.14915398880660363,NA,NA
FL,2016,12103,-0.04778776414364494,-2.207241380339399,-2.6000000000000005,4028.193437862901,-1.6000000000000014,1.2000000000000028,0.009672282624718032,-0.015316587282176997,-0.0016727276967170024,0.004105167349141403,-5.034796413342399e-4,-0.10000000000000003,28552,29.39999999999999,-112366.174506388,0.5,-0.40000000000000013,0.08999999999999986,0.6000000000000014,39411,143.94355910294007,-0.03413889335110154,0.0015254088209518697,DEMOCRAT,DEMOCRAT,TRUE,0.4746132740864698,-0.06763876889897946,-0.014359046605776804,-0.0011224509427740694
FL,2016,12105,-0.047876297947158086,-2.207241380339399,-4.199999999999999,4138.473903890801,-0.10000000000000142,0,0.009043486460869998,-0.00111012387665399,4.546280179298923e-5,0.0018892271730334004,-3.188003661057301e-4,-1.1999999999999997,41511,35.7,-30351.44163763101,-1.4000000000000057,0.19999999999999973,0.20000000000000018,-0.5,49991,27.807541623211023,0.0018078682929379974,1.9224453637298015e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4130398080994957,-0.0724997997640403,-0.014359046605776804,0.0026768508430625696
FL,2016,12109,0.009164756735139279,-2.207241380339399,-3.6,19023.172640824298,-3.6999999999999957,0.5,-0.003185606769176008,-0.007801882177384978,-0.0019123225438315017,0.006793364282069902,0.00205495815258794,-0.09999999999999998,15458,53.900000000000006,306822.4194250871,2,-0.2999999999999998,0.20999999999999996,3.900000000000002,32899,54.77022772306799,-0.013393202761121326,-0.0035754947977817203,DEMOCRAT,DEMOCRAT,TRUE,0.31571120910675826,0.043472690255798196,-0.014359046605776804,-2.018988746009965e-5
FL,2016,12111,-0.08965268674338811,-2.2216004269451757,-4.5,-6165.9504683388,-7.399999999999999,5.700000000000003,0.02945903331101901,-0.003905866350791043,0.014899077714631004,0.0023459205008899975,0.0017213166011174103,-112790.5,126956.1,44.6,111962.839932652,-1.5,-2,0.03000000000000025,-1.4000000000000021,41399,72.38467975663002,-0.046803573940120136,0.00256006898109269,DEMOCRAT,REPUBLICAN,FALSE,0.4748485945742543,-0.1453867255183085,NA,NA
FL,2016,12115,-0.0311866382652643,-2.207241380339399,-3.6000000000000005,6261.431090301892,-3.1999999999999957,2.200000000000003,0.019180192654355,6.748508896560201e-4,-0.0053378501282507,6.316379249748979e-4,-0.00155734172181383,0.6,12549,50.400000000000006,133466.16579558697,3,-0.09999999999999987,0.10999999999999988,3.200000000000003,26422,47.54459408622506,-0.021653087636900326,0.0049809570052768894,DEMOCRAT,DEMOCRAT,TRUE,0.4272623688679534,-0.041833833090611006,-0.014359046605776804,0.00118367130686975
FL,2016,12117,0.008646695487930678,-2.207241380339399,-3.8999999999999995,5024.589525261297,-1.5,0.20000000000000284,0.03855247719124799,-0.03134742181521499,-2.3391299443800695e-4,-6.503243571506015e-4,-0.0023147691057603,0.10000000000000003,21698,31.900000000000006,163171.07433217196,0,0.30000000000000004,-0.16999999999999993,0.3000000000000007,24641,79.66132063264013,-0.030920601102227496,0.005505722014172259,DEMOCRAT,DEMOCRAT,TRUE,0.4709465708594195,0.049009673417891475,-0.014359046605776804,0.0018478793832381202
FL,2016,12127,-0.0710723081070661,-2.207241380339399,-2,4512.2257404181,1.1999999999999957,0.7999999999999972,0.030478953953708976,0.0015922522997089406,-0.002274873874375999,0.0019100773565213017,0.0011755822166175899,-0.09999999999999998,28409,40.300000000000004,22577.52032520401,-1.3999999999999986,0,-0.029999999999999805,1.5999999999999979,32414,29.44343083845405,-0.027462758153478317,0.00674066863153524,DEMOCRAT,DEMOCRAT,TRUE,0.4181830727299909,-0.11832044607882075,-0.014359046605776804,2.140976493172804e-4
MA,2016,25001,0.009043410016721265,-2.404069210543296,-1.9,7537.525798490096,-0.5,2.200000000000003,0.028779477065798975,-0.01167877134309514,0.0010523542323361001,2.5436668990040136e-4,7.143738557598197e-4,0.09999999999999998,2843,60.300000000000004,401834.93321719,-0.6000000000000014,1.0000000000000002,-0.0900000000000003,-1.6000000000000014,-1147,-2.9132678962170075,-0.024390826500177876,0.004001687129259121,DEMOCRAT,DEMOCRAT,TRUE,0.541079619309438,0.058991895485450085,0.49369784780224624,0.003771816801649829
