state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,s_d_gas_lag,d_percent_pt_lag
CA,2018,06013,-0.004478069323517908,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.9999999999999996,20500.888372528992,1.5999999999999943,1.2000000000000028,0.03960417408504702,-0.0526653778143239,0.0033012070426216983,0.014644094495984,0.0017381550480675698,-0.19999999999999996,57978,30.400000000000006,511000.797055693,1.2999999999999972,0.2999999999999998,0.040000000000000036,4,38876,53.789573481270054,-0.001962314203399096,0.003192192788180198,DEMOCRAT,DEMOCRAT,TRUE,0.6819776522888381,-0.008956138647035705,0.04735164655659663,0.0022421784316208494,0.020859386142414893
CA,2018,06017,-0.049123035470249765,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.1,9146.59415681241,1.2999999999999972,1.7000000000000028,0.048607857996367965,0.010284957239110049,-0.001603656768777239,0.0034754702323658987,-0.0035763596941733597,0.30000000000000004,8769,52.7,542120.7019002325,0.09999999999999432,-1.5,-0.1499999999999999,2.700000000000003,7591,4.444637689786006,-0.0636406832829961,-7.613931748123165e-5,DEMOCRAT,DEMOCRAT,TRUE,0.4058387468273757,-0.09824607094049952,0.04735164655659663,0.0022421784316208494,-0.0019243414687568593
CA,2018,06019,0.01460708177423059,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.0999999999999996,8221.709572936095,0.7999999999999972,0.8000000000000007,0.02119115369442598,0.04222541392329293,-0.005877778364673403,0.004240074771295899,0.0072327545169391695,0.8000000000000007,34514,2.4000000000000057,140793.95595501503,-1.2999999999999972,-1.0000000000000004,-0.020000000000000018,1.1000000000000014,28426,4.7704049033870035,0.016304557719044044,-0.00174839643222959,DEMOCRAT,DEMOCRAT,TRUE,0.4908371692735269,0.029214163548461018,0.04735164655659663,0.0022421784316208494,-0.0014784470245405301
CA,2018,06029,0.001598774887848542,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.2000000000000002,1298.212041920502,0.5,0.8000000000000007,0.007555682017695992,-0.00807638995075799,0.0024073750217083953,0.002788261948475701,-0.0027858154392684294,0.40000000000000213,20283,14,87279.38024782197,-1.8999999999999915,-0.2999999999999998,-0.050000000000000266,-0.3000000000000007,22175,2.726888726353991,0.014818083661353731,-0.0020653752589247995,DEMOCRAT,DEMOCRAT,TRUE,0.4106019854752504,0.003197549775697084,0.04735164655659663,0.0022421784316208494,8.326339711846893e-4
CA,2018,06031,0.013779951169125615,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.39999999999999947,20385.726052517195,1,1.1000000000000014,0.032517261464527006,0.013100913026548922,0.005153589883284793,0.009918738827656003,-0.007885096034992881,-1.6999999999999993,3272,5.299999999999997,261037.5954620965,-0.3999999999999915,3,-0.06000000000000005,1.3999999999999986,1097,0.789537868211994,0.04535355004448349,2.8386372390841984e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4057717100261149,0.027559902338251036,0.04735164655659663,0.0022421784316208494,-0.01506798257652915
CA,2018,06037,0.0505795051730451,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.9999999999999996,11216.801397046904,0.7000000000000028,0.9000000000000057,0.022085110325364976,-0.012185102732449993,-0.001778907330455201,0.0044221202034550045,0.0012434119572970704,-0.19999999999999996,256889,-9.200000000000003,-1192434.341369459,-0.7000000000000028,-0.19999999999999973,-0.04999999999999982,2.1000000000000014,-11187,-2.7567282169002283,0.006214483541536975,-0.01193542660698288,DEMOCRAT,DEMOCRAT,TRUE,0.7190161099533814,0.10115901034609015,0.04735164655659663,0.0022421784316208494,-0.003280812912484332
CA,2018,06041,0.0013502033516697987,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1,31060.433045172016,-1.9000000000000057,2,0.062372150451264985,-4.473868448119367e-4,0.0030770854622236,0.002422215708786493,-6.053767470106299e-4,0.6,-272,26.300000000000004,1257009.0335224667,4.900000000000006,-0.19999999999999973,-0.050000000000000266,1,-1084,-2.082686202148011,-0.02852277555643057,-0.02057387050817451,DEMOCRAT,DEMOCRAT,TRUE,0.7948949939043559,0.0027004067033395973,0.04735164655659663,0.0022421784316208494,0.0330311396395582
CA,2018,06047,0.018638324455831468,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.3,13751.182031002805,1,0.3999999999999986,0.007789869548016998,-0.035042429601716996,-7.702180083112992e-4,4.67403321634946e-5,0.0049392532392008096,-0.8000000000000007,10636,2.8999999999999986,274625.4967345205,-5.099999999999994,0.20000000000000018,0.10000000000000009,2.8000000000000007,8412,4.347370467843007,-0.025188781182761133,0.00240148107168913,DEMOCRAT,DEMOCRAT,TRUE,0.5199216308882396,0.03727664891166288,0.04735164655659663,0.0022421784316208494,0.0022287983807168198
CA,2018,06053,-0.03450216649770188,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1,11644.0858927941,2.5,1,0.017778395915009987,-0.30082277403259006,7.588570261626015e-4,-7.864207620775984e-4,0.005856556672023859,-2.8000000000000007,15417,2.1999999999999957,621293.9682658662,1.0999999999999943,0,-0.029999999999999805,2.599999999999998,4250,1.2954852037699993,-0.009227370512155941,-0.00402801948561201,DEMOCRAT,DEMOCRAT,TRUE,0.6598257635756345,-0.06900433299540376,0.04735164655659663,0.0022421784316208494,0.0010352967128439486
CA,2018,06055,-0.0338599955216069,0.4505417320992202,0.20298785236296552,0.11589985975955752,0.2999999999999998,10511.659587548304,0.3999999999999986,0.20000000000000284,0.011421831280854,0.04082624532880197,-0.0073192618938860005,0.004995391541119304,0.0024445789028875,-2,-435,26.799999999999997,790523.1402210505,-0.3999999999999915,0.7000000000000002,0.1499999999999999,4.400000000000002,-2250,-3.0065585105319883,-0.04290048063459784,0.006565775619961521,DEMOCRAT,DEMOCRAT,TRUE,0.6480025555930218,-0.06771999104321375,0.04735164655659663,0.0022421784316208494,0.003304500025837641
CA,2018,06059,0.05711617215492021,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.5,11035.442887794998,-0.29999999999999716,1.0999999999999943,0.030786507707296018,-0.02675608860446399,0.002454857424901799,0.018499766394575984,-3.2896636345984033e-4,0.09999999999999998,71369,14.799999999999997,111769.903421144,-1.7999999999999972,-0.30000000000000027,-0.029999999999999805,1.3000000000000007,40453,51.164984333480334,-0.01003736472305261,-0.002481413711781337,DEMOCRAT,DEMOCRAT,TRUE,0.5014293655205273,0.11423234430984035,0.04735164655659663,0.0022421784316208494,-0.005886852177075921
CA,2018,06061,-0.0421168032826536,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.4,10790.864636662998,-1.5999999999999943,0.3999999999999986,0.04400335028024499,-0.02083887031170395,0.0012598874794699996,0.00629348058285549,-0.0011425322748912304,0.5,12746,42.900000000000006,484050.175849835,0.09999999999999432,0.8999999999999999,-0.020000000000000018,0.6999999999999993,21455,15.250751108191992,-0.029454772748881863,-0.002678368238294109,DEMOCRAT,DEMOCRAT,TRUE,0.411966230967867,-0.08423360656530726,0.04735164655659663,0.0022421784316208494,0.00544893253720642
CA,2018,06065,0.027273038316211196,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.1,8128.596774950609,0.20000000000000284,1,0.014819286531812997,-0.027018648393501987,0.002900644386033699,0.003085031084120504,-0.002062906716369939,-0.3999999999999999,126312,32,-137180.41551773,-1.7999999999999972,-1,0.03000000000000025,1.7000000000000028,121487,16.858377325477022,0.007333991545914409,-0.004344553555842911,DEMOCRAT,DEMOCRAT,TRUE,0.4981326547139956,0.05454607663242239,0.04735164655659663,0.0022421784316208494,0.0010874432314557907
CA,2018,06067,-0.03518761603447329,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.7,13185.914198060796,1.2000000000000028,0.6999999999999957,0.025376915019789004,-0.02107137142900206,-0.002611726030879294,0.00726471292557998,5.244433927964606e-4,0,77043,11.5,94935.15050129202,-0.30000000000001137,0,0.010000000000000231,2,58949,61.091002567379974,-0.0022942130714587172,-0.007331978880559212,DEMOCRAT,DEMOCRAT,TRUE,0.5880949512925826,-0.07037523206894658,0.04735164655659663,0.0022421784316208494,-0.0037606686617263976
CA,2018,06071,0.04679524919161615,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.5,10834.0397914575,1.9000000000000057,0.8999999999999986,0.025426683141119982,1.0985908045890724e-4,-7.887150279256017e-4,0.0044413127568855015,-4.7429266869458003e-4,-0.09999999999999998,104907,18,-29178.832558794005,1.1000000000000085,-0.10000000000000009,0,0.8000000000000007,58984,2.940800703819008,-0.007639606914975006,-0.00226323117547912,DEMOCRAT,DEMOCRAT,TRUE,0.5153512404770192,0.0935904983832323,0.04735164655659663,0.0022421784316208494,-0.003058734275173669
CA,2018,06073,0.057909191858106945,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.1999999999999997,11097.191074102797,1.1000000000000085,0.8000000000000043,0.012718224112806986,8.569145940320322e-4,0.0017487684119552038,0.004331054692182007,0.0012279033716291595,-0.30000000000000004,105436,5.300000000000004,-3836.126314179972,-0.29999999999999716,-0.19999999999999973,-0.009999999999999787,1.6000000000000014,79933,19.001510739406058,0.005448760080940862,-6.901155828143296e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5685797640165889,0.11581838371621389,0.04735164655659663,0.0022421784316208494,-0.005619080257892529
CA,2018,06075,-0.017624338736867307,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.6999999999999997,27718.38270545,1.5,-0.30000000000000426,0.055946718475234025,-0.019792272823162982,-0.001996402258168002,0.0030200364045470107,-1.8132250683265032e-4,-0.19999999999999998,43548,-24.799999999999997,1321102.479379703,3.200000000000003,0,0.029999999999999805,1.3000000000000007,30836,657.593603593501,-0.024026489937524653,-0.00467906087316311,DEMOCRAT,DEMOCRAT,TRUE,0.863901018922853,-0.03524867747373461,0.04735164655659663,0.0022421784316208494,-6.17348919158156e-4
CA,2018,06077,-0.013535869184360783,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3,11669.750012492499,0.3999999999999986,0.7999999999999972,-0.0037610440239390086,0.02774467617440801,1.926353017334126e-4,0.0068752069668699956,-6.869042881521605e-4,0.20000000000000018,36523,8,300702.594932109,2.4000000000000057,-1.0999999999999996,0.009999999999999787,6.400000000000002,37063,26.63766995532501,0.008676037274783832,0.0019149620726969206,DEMOCRAT,DEMOCRAT,TRUE,0.5218782143591854,-0.027071738368721565,0.04735164655659663,0.0022421784316208494,0.00466921546735685
CA,2018,06079,-0.027482248474944293,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5,4775.069254216811,-0.10000000000000142,0.8000000000000043,0.008591277486304005,0.00133567001058299,-0.0019487883717432992,-0.0046512221164881,0.0018380576581153597,1.5,4472,20.9,661533.0077544737,0.6999999999999957,0.10000000000000009,-0.040000000000000036,0.10000000000000142,4927,1.4936082723197899,-0.021702682428246134,-0.0035190996099114698,DEMOCRAT,DEMOCRAT,TRUE,0.5157618768514265,-0.05496449694988854,0.04735164655659663,0.0022421784316208494,0.0035000247365533496
CA,2018,06081,1.0117556182409615e-5,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5999999999999996,21575.890674190014,0.9000000000000057,0.5,0.050422861391334006,-0.026576352465460973,-0.0049187714947042,0.021997324014559005,7.672085688265298e-4,-0.3,19348,19,1314156.475144347,1.9000000000000057,0,0.020000000000000018,1.6999999999999993,10964,24.447923915780166,-0.013906671454505415,0.004934980069597528,DEMOCRAT,DEMOCRAT,TRUE,0.7522537774579929,2.023511236481923e-5,0.04735164655659663,0.0022421784316208494,0.02003622267529745
CA,2018,06083,0.02226101560087046,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5999999999999996,12218.81168486031,-0.10000000000000142,0.29999999999999716,0.02802172742600101,0.013370318362899924,0.0017020537155569976,0.0079129680014242,0.007040724313821481,3.1999999999999993,4760,4.600000000000001,689126.2034652092,4.5,0.7000000000000002,-0.03000000000000025,3.6000000000000014,5859,2.142136969098999,0.01588557036670879,-0.011972386789571087,DEMOCRAT,DEMOCRAT,TRUE,0.6048755648087868,0.04452203120174103,0.04735164655659663,0.0022421784316208494,-0.002721706174492765
CA,2018,06085,-0.015455505728700025,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.5,28983.215676119988,0.29999999999999716,0.20000000000000284,0.054192793145034,-0.035482164149665985,1.1594166111760298e-4,0.028342713193759972,3.7055869914756016e-4,-0.09999999999999998,64260,11.700000000000003,927130.1586328112,0.19999999999998863,0.10000000000000009,-0.040000000000000036,2.700000000000003,42965,33.29979632993013,-0.00984603362375891,-6.253612623537824e-5,DEMOCRAT,DEMOCRAT,TRUE,0.7139512064945187,-0.03091101145739994,0.04735164655659663,0.0022421784316208494,0.010968575116203427
CA,2018,06087,-0.0182621910811126,0.4505417320992202,0.20298785236296552,0.11589985975955752,0.20000000000000018,22039.09731780969,0.6000000000000014,0.8999999999999986,0.006145734904068001,-0.06917628817978694,0.0016567645783980602,0.003904150262356701,8.148303958317197e-4,0.5999999999999996,3070,16.700000000000003,948632.6001108463,1.6000000000000085,0.8,0.04999999999999982,1.1999999999999993,2451,5.506336740178995,0.02396541359915949,-0.0036126235640942805,DEMOCRAT,DEMOCRAT,TRUE,0.7678877068161224,-0.0365243821622252,0.04735164655659663,0.0022421784316208494,6.781898530711199e-4
CA,2018,06089,-0.0915455184099585,0.4505417320992202,0.20298785236296552,0.11589985975955752,0,12418.528921415003,-0.8999999999999986,-0.8999999999999986,0.014447608140361001,-0.01811579337981306,-4.990239662135999e-4,0.009252233680841701,0.007403914072649599,-0.2999999999999998,-1996,26.599999999999994,275874.9188513508,5.400000000000006,-0.10000000000000009,0.020000000000000018,2.5,236,0.06251026954900141,-0.0030414888677757768,0.0017608160552661997,DEMOCRAT,DEMOCRAT,TRUE,0.28903697150440205,-0.18309103681991692,0.04735164655659663,0.0022421784316208494,1.7012617989529012e-4
CA,2018,06095,-0.0327186760414665,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.4,15354.4870705777,0.8000000000000043,1.2000000000000028,0.027614435565102985,-0.010416143621151064,-0.0058762357814710064,6.873797260598113e-5,3.5608898554135e-4,0.10000000000000009,23471,20.799999999999997,442774.26115964295,-2,0.8000000000000003,-0.040000000000000036,3.5,15479,18.836276030821068,-0.006833990771481835,0.004209603631394984,DEMOCRAT,DEMOCRAT,TRUE,0.6129947170946071,-0.065437352082933,0.04735164655659663,0.0022421784316208494,0.004382786352825917
CA,2018,06097,-0.02483005881417044,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.6,11899.9603569389,0.5999999999999943,1.2999999999999972,0.012763915250968982,-0.01348705338068501,0.0014304345335415993,0.0038340562254207955,-0.0034129514179433995,0,11705,19.9,672554.073210952,-0.7000000000000028,-0.20000000000000018,0.040000000000000036,0.5,-350,-0.22210406592398613,0.01370324701177994,-5.168454419916917e-4,DEMOCRAT,DEMOCRAT,TRUE,0.7226991415452186,-0.04966011762834088,0.04735164655659663,0.0022421784316208494,0.00272730150852514
CA,2018,06099,-0.023446273549334318,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.1000000000000005,7676.791115290398,-0.3999999999999986,0.7000000000000028,-0.0039723167769580014,0.026289173062057025,0.006662540368137099,-0.004295512332656001,0.0013808483859590309,-0.7999999999999998,19181,14.5,275271.642976228,-0.5,0.6000000000000001,-0.010000000000000231,4.800000000000001,17818,11.922210363144984,-0.0026622746741550296,0.00467519108630056,DEMOCRAT,DEMOCRAT,TRUE,0.4919380012868619,-0.046892547098668566,0.04735164655659663,0.0022421784316208494,-0.003241130213678
CA,2018,06107,0.04402333575620987,0.4505417320992202,0.20298785236296552,0.11589985975955752,1.5,4526.114434889496,1.6000000000000014,1,0.036002582259010985,-0.111695321057801,0.0022759370194349975,0.004664494250303103,-0.0022628720812639513,-6.299999999999999,6435,16,175610.27505591398,-3.5,-1.7000000000000002,-0.10000000000000009,0.8999999999999986,7663,1.5884301281041076,-0.0011874623932496275,0.0078070624866311104,DEMOCRAT,DEMOCRAT,TRUE,0.4282447800710031,0.08804667151241974,0.04735164655659663,0.0022421784316208494,-0.00637127738571272
CA,2018,06111,0.02483032946125774,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.4000000000000004,5669.951248726007,-0.9000000000000057,1.1000000000000014,0.008452905158991997,6.057042719009864e-4,0.0012944027096538982,0.004530823214654492,-0.0034055897391419097,0.39999999999999947,17426,25.6,543396.197695918,-2.5,0.10000000000000009,-0.009999999999999787,0.8000000000000007,4789,2.5984627012030046,0.005732628648813187,-0.005667586525976648,DEMOCRAT,DEMOCRAT,TRUE,0.5555379429480917,0.04966065892251553,0.04735164655659663,0.0022421784316208494,0.0020370647026417485
CA,2018,06113,-0.01299345049734002,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.3999999999999999,14571.614743039405,-0.6000000000000014,-0.6999999999999993,0.021824568008246004,0.08386428130729995,-0.0018436016139835969,0.008277878966033991,-0.003770866130510469,0.7999999999999998,5581,-0.3999999999999986,529323.0926433201,1.1000000000000014,-0.2999999999999998,0.0900000000000003,1.5,12818,12.631671667590012,0.01549887430797836,0.007907555617808155,DEMOCRAT,DEMOCRAT,TRUE,0.6781927218209077,-0.02598690099468004,0.04735164655659663,0.0022421784316208494,9.972475927966448e-4
CO,2018,08001,0.043482466330849956,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-1.7000000000000002,9336.748663295992,1.9000000000000057,0.5,0.035722224052883,-0.02403343873639696,0.0013779047639990993,-0.0040173460819437,-0.005813322715849702,0.09999999999999987,34540,27.099999999999994,298075.858708375,-0.8999999999999915,-0.30000000000000027,0.029999999999999805,1,31150,26.679320170962,-0.00571190436911162,-0.008075579664784949,DEMOCRAT,DEMOCRAT,TRUE,0.5736093890027868,0.0869649326616998,0.15026190814933926,0.02257864104068047,-0.002915654247272449
CO,2018,08005,0.05000664082586781,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-1.1999999999999997,9352.002360715502,0.5999999999999943,0.7999999999999972,0.01770907909443603,3.6117345828601266e-4,0.007583118348382004,0.006462336423549202,0.0010243577028413607,-0.5,31309,25.6,297843.291017622,-1.9000000000000057,-0.7999999999999998,0.029999999999999805,1.2999999999999972,32394,40.598872198277036,-0.021727934446997166,-0.006558387024575119,DEMOCRAT,DEMOCRAT,TRUE,0.5920676317065627,0.10001328165173559,0.15026190814933926,0.02257864104068047,0.0022665250700248593
CO,2018,08013,0.05231358330889191,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-1.5999999999999996,9848.016597692913,-1.2999999999999972,0.20000000000000284,0.04473274453202303,-0.003399915473943027,-6.143243214280295e-4,-0.0010763986863277022,-0.00238248341336496,-0.09999999999999987,9640,23.800000000000004,593474.462547302,-1.1000000000000014,-0.6000000000000001,-0.010000000000000231,1.8999999999999986,12745,17.546756747218012,-0.022742968958702314,-4.2499566416941137e-4,DEMOCRAT,DEMOCRAT,TRUE,0.776010120147605,0.10462716661778382,0.15026190814933926,0.02257864104068047,0.005675889582278833
CO,2018,08031,0.024593989002735572,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-0.6999999999999997,12642.10059767439,3.1000000000000085,0.3999999999999986,0.070898033771228,-0.023915669295322073,-0.004931363334083408,1.0908850692800676e-4,-0.0017038494112218503,-0.3999999999999999,57962,-2.6000000000000014,364607.44832243794,-2.3000000000000043,-0.7000000000000002,-0.040000000000000036,0.20000000000000284,52630,343.9393462943708,-0.02754532935340781,-0.015102134887971332,DEMOCRAT,DEMOCRAT,TRUE,0.7987675343661869,0.049187978005471145,0.15026190814933926,0.02257864104068047,0.011362729371780823
CO,2018,08035,0.029534524215283076,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,0,12661.526083709992,0.5,1.3000000000000043,0.01886735610580903,-0.006020819861651927,0.0023194308428181997,0.0093505488894974,0.0021011873147297098,-1,22561,57.7,523145.22613050096,-1.0999999999999943,-1.2000000000000002,-0.16999999999999993,0.8999999999999986,28138,33.488119088350004,-0.027559204494881695,-0.003897015114913728,DEMOCRAT,DEMOCRAT,TRUE,0.41930097951914513,0.05906904843056618,0.15026190814933926,0.02257864104068047,4.5384841676878937e-4
CO,2018,08041,0.05792158433301803,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-1.0000000000000004,6333.227540267704,1.8999999999999915,0.5999999999999943,0.023457081082852993,0.0061100473407890155,0.006025295110024205,1.7616285541309853e-4,0.00241977888511176,0.20000000000000007,44537,28.89999999999999,156391.468761783,-1.2000000000000028,0.19999999999999973,0.029999999999999805,0.3999999999999986,50337,23.667523703022027,-0.016199957442234125,-8.839183144141094e-4,DEMOCRAT,DEMOCRAT,TRUE,0.41321168988491824,0.115843168666036,0.15026190814933926,0.02257864104068047,-0.0019671569224245407
CO,2018,08059,0.034857183741303754,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-0.5,13619.575434627593,0.29999999999999716,0,0.038401875580829026,-0.005886791040679018,-2.0010264015350027e-4,0.004948986232370299,-0.00220821722824826,-0.10000000000000009,19310,38.4,345867.03093460994,0,0.40000000000000036,0,0.5999999999999979,21730,28.435600980444974,-0.014347928473695926,-0.005115664845229018,DEMOCRAT,DEMOCRAT,TRUE,0.5671515163905102,0.0697143674826074,0.15026190814933926,0.02257864104068047,0.007938046186392166
CO,2018,08069,0.04013261979746929,-0.09169286119995901,0.008407580795034949,-0.027631735808753888,-1,13870.282786159194,0.8000000000000114,0.7999999999999972,0.04951509124168002,0.0033831311713219403,3.8472566686758095e-4,0.003588762978458098,-0.00259316807109178,-0.3999999999999999,19303,26.1,393948.018649502,-0.3999999999999986,-1.8,-0.06999999999999984,0.8999999999999986,26396,10.167471735213994,-0.04702705591108114,-0.00122004278493674,DEMOCRAT,DEMOCRAT,TRUE,0.5673702001003674,0.08026523959493853,0.15026190814933926,0.02257864104068047,0.005278141800685139
CT,2018,09001,0.039512478100579895,-0.15811011463670077,0.02499880835043066,-0.04503317563663467,-1.3000000000000007,-91.9031697800092,-0.7999999999999972,1.2999999999999972,0.01616828872839099,-0.02046696044725904,0.005009756517647998,0.003428148380909997,3.502459086166497e-4,0,9819,32.900000000000006,242526.08830650797,-0.8999999999999915,-0.10000000000000009,-0.06000000000000005,2.5,-1615,-2.584138760710175,0.007321521644453988,-0.006501855887220659,DEMOCRAT,DEMOCRAT,TRUE,0.5396776273372018,0.07902495620115979,0.13087446619679133,0.017128125902295076,0.01802478174282353
CT,2018,09003,0.013201290667668175,-0.15811011463670077,0.02499880835043066,-0.04503317563663467,-2.0999999999999996,4068.3844544082094,-1.2000000000000028,0.3999999999999986,0.016843065419414993,-0.016625484653498,0.00574646763765399,0.0062895014127237955,-5.2171832824044e-4,0.09999999999999998,9858,29.200000000000003,6965.063023079012,-1.2999999999999972,0.30000000000000027,-0.009999999999999787,1.0999999999999979,-5288,-7.193554230879954,-0.003672255570437266,0.0014306627192049517,DEMOCRAT,DEMOCRAT,TRUE,0.5540568954854669,0.026402581335336406,0.13087446619679133,0.017128125902295076,-0.007983515507665628
CT,2018,09009,-0.029080999462625545,-0.15811011463670077,0.02499880835043066,-0.04503317563663467,-2.1999999999999997,4734.437176045103,-0.3999999999999915,0.6000000000000014,0.005322002982605045,-0.01656056082698598,0.012611102340287006,0.004528267887961901,0.00201542029444184,0,14306,23,45649.66835656902,1.2999999999999972,0,-0.07999999999999963,0.5,-3657,-6.049741651580007,-0.0040518707520385,-0.0069145930469538194,DEMOCRAT,DEMOCRAT,TRUE,0.5104066235828314,-0.05816199892525104,0.13087446619679133,0.017128125902295076,0.0028488562369987716
CT,2018,09011,-0.01479023281000158,-0.15811011463670077,0.02499880835043066,-0.04503317563663467,-0.5999999999999996,-3726.421608042496,-2.0999999999999943,0.8999999999999986,0.010749945695355978,-0.013342573723780005,0.0043722844374409,0.002598169861575697,0.00160325373905301,0.8,-3306,32.89999999999999,204948.9214074046,-0.10000000000000142,1.5,-0.1200000000000001,1.2999999999999972,-6892,-10.363186132993974,-8.748577653323597e-4,-0.006128184801271209,DEMOCRAT,DEMOCRAT,TRUE,0.5052765556568886,-0.029580465620003098,0.13087446619679133,0.017128125902295076,-0.01678154726494209
DE,2016,10003,-0.09382772588312471,-0.39743427306342305,0.15795400140545152,-0.119132927169314,-1.9,3015.9582026713033,-2.1999999999999957,1.5,0.011121879551003022,-0.013717135123448965,0.009870521013983002,0.007763493251882796,0.0016467137080387602,0.09999999999999998,6719,35.10000000000001,141984.78731126597,-0.6000000000000085,-0.8000000000000003,0.040000000000000036,0.29999999999999716,10911,25.59551333517993,0.012155572726531672,-7.996793413014153e-4,DEMOCRAT,DEMOCRAT,TRUE,0.6807417190294162,-0.18765545176624948,0.3630510777066287,0.13180608502394456,-0.019945583254264675
FL,2018,12001,-0.05168191395266297,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.9000000000000004,4084.9763625599007,2.5,0.5,0.024899538491709006,-0.005527802503695001,0.001079367490421007,0.0065657272354771035,7.341407811407301e-4,0.7999999999999999,15755,12,174408.8713690186,-2.5,0.19999999999999996,0.13999999999999968,1.5,13576,15.51447601930397,0.021276221796268757,-0.015319736340365861,REPUBLICAN,REPUBLICAN,TRUE,0.36212266095851353,0.10336382790532594,0.04599841769174251,0.00211585443014401,2.6629561959379267e-4
FL,2018,12009,0.023672780459769505,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-2.4,8850.721002494,-0.29999999999999716,0.30000000000000426,0.039093830293152,-0.004441134506972921,-0.010548054499711093,1.752173239212007e-4,8.31025127521999e-5,0.2,27591,45,69647.01563311499,-1.5,-0.5,0.1599999999999997,0.7999999999999972,39964,39.357299938276014,-0.00344216040173273,2.879529986135401e-4,REPUBLICAN,REPUBLICAN,TRUE,0.5853233453852649,-0.047345560919539065,0.04599841769174251,0.00211585443014401,0.0014640149432112197
FL,2018,12011,0.012680778227218914,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-2,3169.235424966595,-1.2999999999999972,0.5,0.01864359618882,-0.03451172210137898,0.010787290992506027,3.9025045637060274e-4,1.7130908459799758e-5,0,56971,24.199999999999996,-198842.808706331,-0.5,0,0,1.0999999999999979,82025,67.94858399195004,-0.0013871768940841855,-0.00629106799194943,REPUBLICAN,REPUBLICAN,TRUE,0.31528450758630094,-0.025361556454437828,0.04599841769174251,0.00211585443014401,0.0023559985641687306
FL,2018,12021,-0.029301429145851543,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.1999999999999997,10409.312659280098,-0.7000000000000028,2.8999999999999986,0.03495295738175297,0.03149720266727707,-0.002588144673547496,0.0020775624332808,-0.00386660915384605,-0.9000000000000004,16230,45.4,336406.800185647,-1,0.3999999999999999,0.010000000000000231,-0.10000000000000142,29711,14.866926554081004,0.04436334942419229,-0.03591495427447788,REPUBLICAN,REPUBLICAN,TRUE,0.6517540952715127,0.05860285829170303,0.04599841769174251,0.00211585443014401,0.02690700501381222
FL,2018,12031,-0.08870861773237382,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.6,9103.047541388201,1.7999999999999972,0.09999999999999432,0.04361746973305697,-0.014087523116400935,-0.007669658825871006,0.0015411991218499954,0.0012882771646284797,0,51703,10.899999999999999,-13769.278830938012,1.2000000000000028,0.3999999999999999,-0.040000000000000036,1.6000000000000014,52483,68.83172681259998,-0.008880189400740535,-0.005039228904234468,REPUBLICAN,REPUBLICAN,TRUE,0.4778095900816437,0.17741723546474775,0.04599841769174251,0.00211585443014401,0.004772316283572159
